Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
26.0004,S,20.18037,1.165544,0.002369685,0.9554003,0.0006831363,0,17.91444,19.17661,0.01369638,49.61823,63.51845,4.4552,-66.3805508591806,-66.13251,-5.733119,1176.20508883123,1158.704,194.8121,80.10616,80.45616,36224.29,4701.563
27.00043,S,21.18039,1.108889,0.003027227,0.907021,0.0008718526,0,17.91444,15.39311,0.01478052,49.61823,63.45213,4.433943,-59.5977378956702,-59.40919,-4.73693,1113.6975714762,1096.146,189.6072,79.81749,80.18629,37350.83,4893.688
28.00045,S,22.18041,1.057273,0.003919664,0.8791179,0.001126976,0,17.91444,12.67157,0.01622747,49.61823,63.38193,4.411445,-54.7201710727708,-54.57223,-4.021049,1057.00671234727,1039.314,185.2516,79.50599,79.8935,38417.88,5081.059
29.00047,S,23.18044,1.00983,0.005016536,0.8045127,0.001455627,0,17.91444,9.883611,0.01786515,49.61823,63.17817,4.346135,-49.730433567932,-49.62463,-3.24224,1005.16629483231,987.2462,181.6206,79.16984,79.57603,39430.46,5264.429
30.0005,S,24.18046,0.9664331,0.006305322,0.7262964,0.001843004,0,17.91444,7.710028,0.01954595,49.61823,62.96996,4.279403,-45.8442909779826,-45.76932,-2.620756,957.933272499129,939.6928,178.7123,78.8073,79.23199,40393.38,5444.544
31.00052,S,25.18048,0.9259668,0.007948336,0.6533622,0.002338936,0,17.91444,6.044561,0.02161855,49.61823,62.77559,4.217105,-42.869695728456,-42.8165,-2.13498,914.118840050991,895.4745,176.3459,78.41615,78.85929,41310.49,5622.033
32.00054,S,26.1805,0.887581,0.009901659,0.6242037,0.002926435,0,17.91444,5.049085,0.0236495,49.61823,62.65038,4.176971,-41.0907090501551,-41.04878,-1.85581,872.816710427495,853.6915,174.3786,77.99347,78.45534,42184.73,5797.373
33.00056,S,27.18053,0.85018,0.01228735,0.6216402,0.003630474,0,17.91444,4.400171,0.02567343,49.61823,62.64907,4.176553,-39.9291324927346,-39.89355,-1.685316,832.909880381976,813.2395,172.6105,77.53548,78.01678,43017.89,5970.854
34.00059,S,28.18055,0.8135363,0.01530368,0.6191288,0.004520931,0,17.91444,3.835692,0.02798161,49.61823,62.64742,4.176023,-38.9187295989911,-38.88845,-1.534917,794.148596208176,773.8654,171.0027,77.03802,77.53946,43811.13,6142.646
35.00061,S,29.18057,0.7775421,0.01910101,0.6166707,0.005644199,0,17.91444,3.343103,0.03056825,49.61823,62.64533,4.175355,-38.0369573110873,-38.01112,-1.401741,756.399635514337,735.4297,169.5366,76.49622,77.01855,44565.49,6312.905
36.00063,S,30.1806,0.7421092,0.02392612,0.6142429,0.007072255,0,17.91444,2.911956,0.03349368,49.61823,62.64268,4.174505,-37.2649990043338,-37.24289,-1.28347,719.55283197932,697.8146,168.1958,75.90447,76.44836,45281.86,6481.761
37.00066,S,31.18062,0.7071677,0.03012686,0.6119459,0.008908207,0,17.91444,2.534146,0.03685155,49.61823,62.63928,4.173415,-36.5882141783258,-36.56923,-1.178488,683.516957655538,660.9194,166.9664,75.25614,75.82216,45960.99,6649.333
38.00064,S,32.18061,0.6699653,0.03813234,0.6107838,0.01127717,0,17.91444,2.205996,0.04068638,49.61823,62.63489,4.172009,-35.9997493717781,-35.98334,-1.086829,648.212616692534,624.6533,165.835,74.54339,75.1319,46603.54,6815.726
39.00048,S,33.18044,0.6341775,0.04852569,0.6095783,0.01435613,0,17.91444,1.916278,0.04507964,49.61823,62.62919,4.170182,-35.4795457983506,-35.46531,-1.004966,613.574504667506,588.9368,164.7903,73.75676,74.36786,47210.11,6981.032
40.00031,S,34.18027,0.5990328,0.06225797,0.608286,0.01842476,0,17.91444,1.66015,0.05022687,49.61823,62.62167,4.167772,-35.0187360962188,-35.00633,-0.932061,579.558497943937,553.7084,163.823,72.88524,73.51836,47781.22,7145.334
41.00014,S,35.1801,0.5644907,0.08046725,0.6084126,0.02382408,0,17.91444,1.437172,0.05620816,49.61823,62.61171,4.164578,-34.6161343341189,-34.60522,-0.8691979,546.125619018669,518.9077,162.9236,71.91531,72.56906,48317.31,7308.703
41.99997,S,36.17994,0.5305288,0.1049323,0.6083543,0.03108208,0,17.91444,1.23922,0.06323398,49.61823,62.59835,4.160297,-34.2571311255032,-34.24747,-0.8135303,513.25426960967,484.4869,162.0828,70.83097,71.50258,48818.81,7471.202
42.99981,S,37.17977,0.4971384,0.1381743,0.6080862,0.04096352,0,17.91444,1.063609,0.07155429,49.61823,62.58022,4.154484,-33.9365483756127,-33.92793,-0.7647755,480.936186650613,450.4039,161.2946,69.61246,70.297,49286.07,7632.886
43.99964,S,38.1796,0.4643257,0.1840666,0.6075831,0.05463412,0,17.91444,0.9080437,0.08153737,49.61823,62.55523,4.146477,-33.6497356829055,-33.64197,-0.7228873,449.177396802618,416.6226,160.5517,68.23608,68.92509,49719.39,7793.806
44.99947,S,39.17943,0.4321147,0.2481267,0.6068254,0.07377247,0,17.91444,0.7705656,0.09354029,49.61823,62.52047,4.135334,-33.3924943934031,-33.38541,-0.6878088,418.001377727678,383.1126,159.8472,66.67269,67.35249,50119.06,7954.002
45.9993,S,40.17926,0.4005481,0.3388982,0.6058155,0.1010006,0,17.91444,0.6495057,0.1081158,49.61823,62.47142,4.119613,-33.160814042058,-33.15425,-0.6597688,387.449766691698,349.8456,159.1744,64.88673,65.53519,50485.35,8113.51
46.99913,S,41.1791,0.3696961,0.4694661,0.6067293,0.1403801,0,17.91444,0.5453712,0.1259757,49.61823,62.40128,4.097133,-32.9537983846911,-32.94757,-0.6406708,357.590720497797,316.7986,158.5257,62.83505,63.41666,50818.49,8272.358
47.99897,S,42.17893,0.3396561,0.660131,0.6117716,0.1983288,0,17.91444,0.4575452,0.1480723,49.61823,62.29972,4.064583,-32.7679233035921,-32.76183,-0.6318961,328.51888474358,283.9457,157.8906,60.46537,60.92336,51118.68,8430.565
48.9988,S,43.17876,0.3105807,0.9421071,0.6178842,0.2850588,0,17.91444,0.38147,0.1756668,49.61823,62.15141,4.017045,-32.5923618834872,-32.58625,-0.6311609,300.382644590362,251.2728,157.2606,57.7154,57.95936,51386.11,8588.143
49.99863,S,44.17859,0.2826898,1.364554,0.626616,0.4173176,0,17.91444,0.3169144,0.2106547,49.61823,61.93324,3.94712,-32.4217051047348,-32.4154,-0.6393784,273.395496628749,218.773,156.6268,54.51443,54.39988,51620.95,8745.087
50.99846,S,45.17842,0.2562919,2.001819,0.6416959,0.6220889,0,17.91444,0.2641851,0.2556034,49.61823,61.61301,3.844483,-32.2488469876468,-32.24215,-0.6571875,247.857312032209,186.4446,155.9796,50.78535,50.08414,51823.38,8901.392
51.99829,S,46.17826,0.2318188,2.962211,0.6726459,0.9424518,0,17.91444,0.224725,0.3142315,49.61823,61.14967,3.695976,-32.0641476284802,-32.05683,-0.6849916,224.187196359648,154.2944,155.3092,46.45309,44.8122,51993.58,9057.039
52.99813,S,47.17809,0.2098617,4.389677,0.7395681,1.444185,0,17.91444,0.2011577,0.3920444,49.61823,60.50102,3.488076,-31.8528920606579,-31.84472,-0.7214851,202.959496924107,122.3419,154.6064,41.45964,38.35499,52131.71,9211.998
53.99796,S,48.17792,0.1911961,6.439761,0.8858789,2.215895,0,17.91444,0.1989804,0.4968511,49.61823,59.64574,3.213946,-31.5943514345804,-31.58515,-0.7624579,184.9264566464,90.62328,153.8643,35.78365,30.49731,52238.02,9366.237
54.99779,S,49.17775,0.1767556,9.198867,1.189151,3.342237,0,17.91444,0.2274588,0.6384313,49.61823,58.61986,2.88514,-31.2608953333906,-31.25074,-0.79676,170.992897599742,59.19941,153.0832,29.45453,21.14218,52312.75,9519.714
55.99762,S,50.17759,0.1674958,12.53324,1.740048,4.819811,0,17.91444,0.2982486,0.8254992,49.61823,57.54403,2.540322,-30.8232417587441,-30.81288,-0.7991612,162.083217313467,28.16023,152.2832,22.53854,10.47679,52356.24,9672.396
56.99746,S,51.17742,0.1641506,15.95617,0.625338,0.0828729,0,17.91444,0.1028782,0.01363444,49.61823,56.65801,2.256341,-32.1462788536399,-32.14575,-0.1843938,158.906584526424,-2.513997,151.5517,15.04967,-0.9503569,52368.93,9824.29
57.99729,S,52.17725,0.1678036,15.00817,0.6254243,0.07822505,0,17.91444,0.1075336,0.01346078,49.61823,56.65801,2.256341,-32.1071715665544,-32.10665,-0.1830076,162.442852663087,-34.63952,151.3716,2.695804,-12.8895,52350.18,9975.751
58.99712,S,53.17708,0.1776682,11.49944,0.6253811,0.05990046,0,17.91444,0.1207585,0.01158301,49.61823,56.65801,2.256341,-32.0672341659458,-32.06667,-0.1902161,171.992336317841,-66.7265,151.1861,-11.32832,-23.81443,52299.34,10127.03
59.99695,S,54.17691,0.192765,8.083937,0.6248642,0.04207638,0,17.91444,0.142544,0.009615716,49.61823,56.65801,2.256341,-32.0193064652815,-32.01865,-0.2050334,186.606825960513,-98.76973,150.9895,-23.87378,-33.19069,52216.43,10278.12
60.99678,S,55.17675,0.2119454,5.220722,0.6235439,0.02716042,0,17.91444,0.1728732,0.00754487,49.61823,56.65801,2.256341,-31.9603587476984,-31.95956,-0.2259555,205.174477252693,-130.7595,150.7742,-34.37071,-40.93359,52101.5,10429
61.99662,S,56.17658,0.2341725,3.188195,0.621354,0.01657566,0,17.91444,0.211764,0.00566049,49.61823,56.65801,2.256341,-31.8881189659666,-31.88713,-0.2511405,226.691532186953,-162.6836,150.5355,-42.67203,-47.22108,51954.61,10579.67
62.99645,S,57.17641,0.258623,1.992841,0.6186788,0.01035075,0,17.91444,0.2593977,0.004348346,49.61823,56.65801,2.256341,-31.8009233118371,-31.7997,-0.2789326,250.360929806414,-194.5279,150.2705,-48.99295,-52.31434,51775.84,10730.07
63.99628,S,58.17624,0.2846812,1.313817,0.6159408,0.006820375,0,17.91444,0.316101,0.003506793,49.61823,56.65801,2.256341,-31.6979533653787,-31.69645,-0.308715,275.586632045134,-226.2765,149.9766,-53.87844,-56.46349,51565.27,10880.19
64.99612,S,59.17607,0.3118992,0.880905,0.6127481,0.004572407,0,17.91444,0.3818995,0.002854849,49.61823,56.65801,2.256341,-31.5791316992267,-31.5773,-0.3401229,301.935126673223,-257.9144,149.6522,-57.79108,-59.87598,51323,11030.01
65.99595,S,60.17591,0.3399495,0.6050322,0.6092379,0.003139698,0,17.91444,0.4570682,0.002359431,49.61823,56.65801,2.256341,-31.4438411994888,-31.44163,-0.3728972,329.089369347476,-289.4245,149.296,-60.97356,-62.71362,51049.16,11179.48
66.99578,S,61.17574,0.368591,0.4272708,0.6055145,0.002217038,0,17.91444,0.5419483,0.001987408,49.61823,56.65801,2.256341,-31.2913958581599,-31.28875,-0.406913,356.815788335117,-320.7901,148.9059,-63.60432,-65.09999,50743.88,11328.59
67.99561,S,62.17557,0.3976413,0.3074604,0.6050689,0.001595016,0,17.91444,0.6405569,0.001691048,49.61823,56.65801,2.256341,-31.1151177736436,-31.11194,-0.4446836,384.938038604196,-351.9926,148.4806,-65.81513,-67.12858,50407.32,11477.29
68.99545,S,63.1754,0.4269512,0.2258652,0.6063187,0.001171383,0,17.91444,0.7531769,0.001457113,49.61823,56.65801,2.256341,-30.9142130658864,-30.9104,-0.485532,413.311624576339,-383.0049,148.0154,-67.6962,-68.87057,50039.65,11625.54
69.99534,S,64.1753,0.4564066,0.1687596,0.6071978,0.000874972,0,17.91444,0.8785818,0.001267675,49.61823,56.65801,2.256341,-30.6905629987496,-30.68602,-0.5280471,441.82605135442,-413.804,147.5085,-69.31563,-70.3804,49641.07,11773.3
70.99555,S,65.17551,0.4859149,0.1280557,0.6077719,0.0006638461,0,17.91444,1.017541,0.001112772,49.61823,56.65801,2.256341,-30.4427896606418,-30.43741,-0.5722891,470.39161841837,-444.3668,146.9583,-70.72389,-71.70023,49211.82,11920.54
71.99577,S,66.17573,0.5153964,0.09854779,0.6080931,0.0005107671,0,17.91444,1.17089,0.0009846125,49.61823,56.65801,2.256341,-30.16937712742,-30.16304,-0.6183318,498.931327771551,-474.6677,146.3629,-71.95944,-72.86295,48752.13,12067.2
72.99598,S,67.17594,0.5447829,0.0767347,0.6082023,0.0003976414,0,17.91444,1.339538,0.00087673,49.61823,56.65801,2.256341,-29.868731823495,-29.8613,-0.6662605,527.378987542861,-504.6807,145.7205,-73.05219,-73.89456,48262.28,12213.25
73.99619,S,68.17616,0.5740128,0.06043774,0.6081321,0.0003132107,0,17.91444,1.524456,0.0007859492,49.61823,56.65801,2.256341,-29.5391127294649,-29.53043,-0.7161598,555.675114373001,-534.3781,145.0293,-74.02541,-74.81578,47742.58,12358.63
74.99641,S,69.17637,0.6030276,0.04811646,0.6080508,0.0002493106,0,17.91444,1.727085,0.0007088118,49.61823,56.65801,2.256341,-29.1779669860133,-29.16785,-0.7682993,583.763033153536,-563.7287,144.287,-74.89772,-75.6433,47193.36,12503.29
75.99662,S,70.17658,0.6317684,0.03864908,0.6090105,0.0002002398,0,17.91444,1.951957,0.0006423755,49.61823,56.65801,2.256341,-28.7774049670407,-28.7656,-0.8241925,611.585645904439,-592.696,143.4909,-75.68408,-76.39062,46614.96,12647.18
76.99683,S,71.1768,0.6601793,0.03131698,0.6098396,0.000162229,0,17.91444,2.197326,0.0005850311,49.61823,56.65801,2.256341,-28.3403640517398,-28.32662,-0.8825157,639.088847816175,-621.243,142.6373,-76.39676,-77.06902,46007.82,12790.25
77.99705,S,72.17701,0.6870861,0.0255857,0.6104692,0.0001325199,0,17.91444,2.464162,0.0005353501,49.61823,56.65801,2.256341,-27.8651086666921,-27.84914,-0.9432297,666.220803864388,-649.3315,141.7246,-77.04568,-77.68758,45372.35,12932.44
78.99726,S,73.17722,0.7124562,0.02105637,0.6121884,0.0001090172,0,17.91444,2.759417,0.000491767,49.61823,56.65801,2.256341,-27.3394959740676,-27.32089,-1.008469,692.925602629986,-676.9174,140.7485,-77.63922,-78.2541,44709.04,13073.68
79.99747,S,74.17744,0.7370898,0.01742414,0.6138775,0.00009019698,0,17.91444,3.080557,0.0004529531,49.61823,56.65801,2.256341,-26.7678820022053,-26.74622,-1.076672,719.144606111383,-703.9517,139.7057,-78.18433,-78.77498,44018.42,13213.91
80.99769,S,75.17765,0.7609314,0.01453272,0.6155038,0.00007521444,0,17.91444,3.428957,0.0004193036,49.61823,56.65801,2.256341,-26.1478656716853,-26.12266,-1.14783,744.822109818205,-730.3868,138.5934,-78.68677,-79.25567,43301.07,13353.07
81.9979,S,76.17786,0.7839255,0.01217845,0.6170805,0.00006303253,0,17.91444,3.806183,0.000389038,49.61823,56.65801,2.256341,-25.4767027690947,-25.44738,-1.22198,769.900968983657,-756.1725,137.4084,-79.15158,-79.70084,42557.62,13491.07
82.99812,S,77.17808,0.8060169,0.01026479,0.6185953,0.00005310982,0,17.91444,4.213654,0.0003619848,49.61823,56.65801,2.256341,-24.7519247012618,-24.71781,-1.299094,794.322376180535,-781.2559,136.1476,-79.58298,-80.11448,41788.73,13627.86
83.99833,S,78.17829,0.82715,0.008709362,0.6200445,0.00004506004,0,17.91444,4.652739,0.0003383179,49.61823,56.65801,2.256341,-23.9711945685879,-23.93149,-1.379114,818.025721170364,-805.5814,134.8082,-79.98457,-80.49999,40995.12,13763.34
84.99854,S,79.1785,0.8472704,0.007420718,0.6214244,0.0000384013,0,17.91444,5.124704,0.0003168539,49.61823,56.65801,2.256341,-23.1323730837071,-23.08613,-1.461946,840.94877816086,-829.0911,133.3874,-80.35952,-80.86035,40177.61,13897.45
85.99876,S,80.17872,0.8663264,0.006345317,0.6227313,0.00003282224,0,17.91444,5.656847,0.0002983041,49.61823,56.65801,2.256341,-22.1877625473007,-22.13323,-1.55465,863.031188488533,-851.7283,131.8833,-80.71053,-81.1981,39337,14030.09
86.99897,S,81.17893,0.884157,0.005385741,0.6239544,0.00002785531,0,17.91444,6.255629,0.0002794011,49.61823,56.65801,2.256341,-21.1263083406817,-21.06117,-1.657716,884.100659658692,-873.3253,130.2764,-81.04005,-81.51559,38474.27,14161.18
87.99918,S,82.17915,0.900715,0.004619659,0.6250661,0.0000239095,0,17.91444,6.883494,0.0002634149,49.61823,56.65801,2.256341,-20.0141092565801,-19.93655,-1.760268,904.095403075925,-893.8228,128.5668,-81.35003,-81.81476,37590.5,14290.61
88.9994,S,83.17936,0.9158972,0.003975996,0.6355549,0.0000205341,0,17.91444,7.650736,0.000247284,49.61823,56.65801,2.256341,-18.6590861354143,-18.56318,-1.889403,922.895403656504,-913.1036,126.7461,-81.64235,-82.09738,36686.83,14418.28
89.99961,S,84.17957,0.9293533,0.003446207,0.6591739,0.00001776869,0,17.91444,8.627008,0.0002326307,49.61823,56.65801,2.256341,-16.9422680356872,-16.81671,-2.058813,940.127266527843,-930.7991,124.7722,-81.91859,-82.3651,35764.65,14544.05
90.99982,S,85.17979,0.9409171,0.003024875,0.6800485,0.00001554487,0,17.91444,9.621935,0.0002200099,49.61823,56.65801,2.256341,-15.1987319456312,-15.03569,-2.220243,955.596711535263,-946.7174,122.6313,-82.18021,-82.61939,34825.66,14667.76
92.00004,S,86.18,0.9506131,0.0026711,0.6975561,0.00001370937,0,17.91444,10.61199,0.0002086172,49.61823,56.65801,2.256341,-13.472058910445,-13.26217,-2.368801,969.300036902524,-960.8553,120.3351,-82.4287,-82.86159,33871.66,14789.26
93.00025,S,87.18021,0.9584913,0.002366688,0.7117866,0.0000121223,0,17.91444,11.58214,0.0001972979,49.61823,56.65801,2.256341,-11.7915611981033,-11.52305,-2.502046,981.25958458147,-973.2354,117.8977,-82.66529,-83.09285,32904.42,14908.39
94.00047,S,88.18043,0.9646248,0.002133885,0.7228716,0.00001091381,0,17.91444,12.51853,0.000189039,49.61823,56.65801,2.256341,-10.1854988576977,-9.843269,-2.618099,991.521513798509,-983.9039,115.3354,-82.89106,-83.31418,31925.65,15025.01
95.00068,S,89.18064,0.9691105,0.001919363,0.7309845,0.000009824017,0,17.91444,13.4092,0.0001802404,49.61823,56.65801,2.256341,-8.68011150473063,-8.244334,-2.715749,1000.15754263396,-992.9324,112.6665,-83.10698,-83.52642,30937.05,15139.02
96.00089,S,90.18085,0.972149,0.00181696,0.7364793,0.000009299857,0,17.91444,13.96506,0.000176367,49.61823,56.65801,2.256341,-7.74333698661165,-7.242512,-2.739578,1007.34841092964,-1000.501,109.9193,-83.31387,-83.73038,29940.21,15250.32
97.00111,S,91.18107,0.9741418,0.001589003,0.7400956,0.000008136978,0,17.91444,14.77517,0.000162463,49.61823,56.65801,2.256341,-6.43191933549497,-5.786533,-2.808135,1013.48922771304,-1007.003,107.1437,-83.51273,-83.92666,28936.31,15358.85
98.00132,S,92.18128,0.9747715,0.00152366,0.7412548,0.000007779162,0,17.91444,15.53424,0.0001630385,49.61823,56.65801,2.256341,-5.26614864632371,-4.421331,-2.860796,1018.2299764792,-1012.091,104.3077,-83.70369,-84.11578,27926.63,15464.58
99.00153,S,93.1815,0.9741542,0.001384435,0.740163,0.000007041716,0,17.91444,16.23755,0.0001544884,49.61823,56.65801,2.256341,-4.28428367117772,-3.155524,-2.897888,1021.66963328326,-1015.864,101.427,-83.8876,-84.29831,26912.52,15567.46
100.0017,S,94.18171,0.9724055,0.001246018,0.7370317,0.000006371542,0,17.91444,16.88186,0.0001459462,49.61823,56.65801,2.256341,-3.53640411173214,-1.994976,-2.91997,1023.90916973745,-1018.423,98.51669,-84.06492,-84.47471,25895.27,15667.43
101.002,S,95.18192,0.9696472,0.001160621,0.7320787,0.000005974649,0,17.91444,17.4657,0.0001425429,49.61823,56.65801,2.256341,-3.07585222291501,-0.9424489,-2.92791,1025.05854292902,-1019.878,95.59158,-84.23603,-84.6454,24876.03,15764.48
102.0022,S,96.18214,0.9659927,0.001106249,0.7255073,0.000005690474,0,17.91444,17.98836,0.0001410898,49.61823,56.65801,2.256341,2.92268907952593,0.0006818058,-2.922689,1025.22167131322,-1020.333,92.66522,-84.40136,-84.81071,23855.84,15858.62
103.0024,S,97.18235,0.9615627,0.00106808,0.7175363,0.000005443775,0,17.91444,18.45133,0.0001399829,49.61823,56.65801,2.256341,3.02371659499468,0.8370015,-2.905562,1024.51238997098,-1019.902,89.75026,-84.56129,-84.97099,22835.65,15949.82
104.0026,S,98.18256,0.9564632,0.0009685249,0.7083583,0.000004962933,0,17.91444,18.85636,0.0001321075,49.61823,56.65801,2.256341,3.2779549688867,1.569535,-2.877768,1023.03150531448,-1018.686,86.85786,-84.71619,-85.12649,21816.3,16038.12
