Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,65.88817,0,0,102.58,106.1978,0.9044495,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3275591,0.7213845,0.7954537,0.3706059,911.0423,61.8592,10.0079,4.771047,100.6588,105.7881,1.282303,436.514596342649,435.7188,26.34616,382.325321506936,381.2713,21.03483,86.46593,86.84218,181.8517,10.00685
1.999998,B,1.999998,0.643914,0.04512078,0.7960315,0.01857741,653.536,58.08001,37.90814,0.8920688,98.73769,106.1765,1.859711,308.960250593665,307.8533,26.1301,744.699088791082,742.4197,50.88632,85.5611,86.07901,757.8065,45.97982
2.999998,B,2.999998,0.8902013,0.02216427,0.8021363,0.01085243,584.6396,55.09972,70.66388,0.9610608,96.81653,106.1854,2.342209,268.059430117065,267.0001,23.80766,1024.98208791832,1021.642,75.34453,85.39541,85.78217,1644.886,109.1229
3.999997,B,3.999997,1.115523,0.002916933,1.145679,0.001351211,594.9501,52.20125,151.7274,0.1796237,94.89537,108.5457,3.412591,241.136817286494,240.0255,23.1241,1278.62932063215,1274.198,99.02475,85.23139,85.55618,2796.846,196.4286
5.00002,B,5.00002,1.326499,0.00182008,1.118102,0.0009357687,592.2222,49.2944,198.2514,0.1664166,92.97417,108.3094,3.833812,225.109967351278,223.9857,22.47006,1512.84282687782,1507.31,121.9321,85.10012,85.37519,4190.033,306.9532
6.000038,S,0.18,1.420906,-0.04422878,0.9419513,-0.01318308,0,24.99601,109.2076,-1.52514,53.15,65.47152,3.949205,-172.694415444729,-172.4289,-9.572647,1607.73701203348,1601.696,131.9066,84.98732,85.29207,5786.239,437.9219
7.000038,S,1.179999,1.292576,-0.02747114,0.9014264,-0.01028197,0,24.99601,80.99753,-0.922156,53.15,65.47881,3.951542,-136.37265450167,-136.1634,-7.551781,1455.19682150009,1449.444,121.9317,84.87617,85.19143,7308.062,564.6261
8.000036,S,2.179998,1.187494,0.016131,0.9007788,0.006096204,0,24.99601,64.17367,0.4335611,53.15,65.49554,3.956903,-114.678149492391,-114.4234,-7.639601,1330.66517750838,1325.116,114.0627,84.78171,85.08025,8692.931,682.488
9.000036,S,3.179997,1.097532,0.008499514,0.9035172,0.003318173,0,24.99601,51.78156,0.1898621,53.15,65.51916,3.964473,-98.7341513651729,-98.54536,-6.102841,1224.53378691773,1219.127,107.61,84.62231,84.95568,9963.213,793.2264
10.00004,S,4.180001,1.019023,-0.0001105265,0.8457214,-0.0003732538,0,24.99601,40.17698,-0.01770565,53.15,65.27919,3.887561,-83.8076089142294,-83.67862,-4.647996,1132.37809908697,1127.064,102.241,84.4469,84.81664,11134.62,898.0527
