Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
22.00031,S,16.18027,0.9901962,0.001575632,1.382639,0.0009276776,0,17.38435,32.07401,0.02148231,49.51053,65.26038,5.048029,-91.2260533193681,-90.66059,-10.14151,1039.63333976447,1023.203,176.7658,79.80171,80.19849,26430.75,3552.16
23.00034,S,17.1803,0.9253318,0.001907406,0.7044546,0.0009766208,0,17.38435,13.63684,0.01888324,49.51053,64.69411,4.86653,-57.1872259117926,-57.0125,-4.466951,968.051671735617,951.7002,169.8394,79.45609,79.88158,27415.08,3724.998
24.00036,S,18.18032,0.8768069,0.002382379,0.6711763,0.001120976,0,17.38435,11.17457,0.01864207,49.51053,64.47283,4.795609,-52.6403918979464,-52.50379,-3.789841,913.945422802497,897.3986,165.7892,79.08315,79.53296,28339.02,3892.761
25.00038,S,19.18034,0.8310182,0.003095261,0.6687443,0.001457912,0,17.38435,9.600816,0.02090659,49.51053,64.47256,4.795521,-49.7318417402313,-49.61676,-3.381303,863.207601994722,846.3934,162.2102,78.67581,79.15089,29210.42,4056.727
26.0004,S,20.18037,0.7874026,0.003985837,0.6664277,0.001874899,0,17.38435,8.262253,0.02321802,49.51053,64.47222,4.795413,-47.2583373304564,-47.16116,-3.029098,815.201538477545,798.0492,159.0111,78.22979,78.73141,30032.19,4217.308
27.00043,S,21.18039,0.7453983,0.004948055,0.6641968,0.002333873,0,17.38435,7.260424,0.02548214,49.51053,64.47185,4.795293,-45.4050388074382,-45.32004,-2.776963,769.29145639745,751.7323,156.0905,77.73978,78.26973,30806.68,4374.836
28.00045,S,22.18041,0.7049822,0.006313043,0.6620504,0.002969791,0,17.38435,6.249094,0.02799871,49.51053,64.47134,4.79513,-43.5366197510018,-43.46469,-2.501596,725.416126916698,707.3719,153.4554,77.2002,77.76006,31535.86,4529.586
29.00047,S,23.18044,0.6659795,0.0081194,0.6599854,0.003822277,0,17.38435,5.37347,0.03108269,49.51053,64.47065,4.794909,-41.9189228680717,-41.858,-2.259188,683.352702414998,664.7376,151.0785,76.60399,77.19559,32221.56,4681.831
30.0005,S,24.18046,0.6282099,0.01051371,0.6579796,0.004950965,0,17.38435,4.613297,0.03466985,49.51053,64.46974,4.794619,-40.5143859805509,-40.46275,-2.044831,642.881154036326,623.6004,148.9299,75.94273,76.56807,32865.41,4831.817
31.00052,S,25.18048,0.5915239,0.01370226,0.656323,0.006451196,0,17.38435,3.95384,0.03881407,49.51053,64.46854,4.794232,-39.2955527074586,-39.25172,-1.855516,603.817005309692,583.7645,146.9828,75.20631,75.86757,33468.8,4979.757
32.00054,S,26.1805,0.5557898,0.01794741,0.6557111,0.008449999,0,17.38435,3.384193,0.04355398,49.51053,64.46693,4.793716,-38.2419700747097,-38.20463,-1.689533,565.998075830361,545.0532,145.2128,74.38224,75.0818,34032.89,5125.841
33.00056,S,27.18053,0.5209088,0.02380001,0.6551147,0.01120238,0,17.38435,2.886307,0.04928811,49.51053,64.46471,4.793007,-37.32014639877,-37.28828,-1.541915,529.29802347929,507.3216,143.5994,73.45541,74.19562,34558.82,5270.237
34.00059,S,28.18055,0.4868065,0.03184388,0.6545333,0.01498931,0,17.38435,2.451129,0.05605273,49.51053,64.46167,4.792031,-36.5130863270091,-36.48583,-1.410561,493.618414366199,470.4474,142.1253,72.40688,73.19008,35047.45,5413.088
35.00061,S,29.18057,0.4534294,0.04320055,0.6539677,0.0203342,0,17.38435,2.070999,0.06429868,49.51053,64.45737,4.790655,-35.8061441076305,-35.78274,-1.294401,458.88348618055,434.3242,140.7749,71.21319,72.04124,35499.6,5554.528
36.00063,S,30.1806,0.4207452,0.05935634,0.6534207,0.0279491,0,17.38435,1.739427,0.07428457,49.51053,64.45126,4.788696,-35.1867645558895,-35.16656,-1.192249,425.040323386983,398.8596,139.5333,69.84461,70.7186,35915.96,5694.672
37.00066,S,31.18062,0.3887422,0.08286663,0.653782,0.03902348,0,17.38435,1.452826,0.08657365,49.51053,64.44238,4.78585,-34.647271609547,-34.62965,-1.104885,392.058217499114,363.971,138.3865,68.2634,69.18255,36297.16,5833.625
38.00064,S,32.18061,0.3574318,0.1177399,0.6547904,0.05547038,0,17.38435,1.204943,0.1018968,49.51053,64.42922,4.781631,-34.1748768616073,-34.15931,-1.031382,359.931181698758,329.5837,137.3199,66.42098,67.38112,36643.72,5971.472
39.00048,S,33.18044,0.3268645,0.1704467,0.6556588,0.08035749,0,17.38435,0.9900871,0.1211181,49.51053,64.40936,4.775266,-33.7574459905466,-33.74349,-0.9705887,328.692998875466,295.6388,136.3201,64.25467,65.2454,36956.13,6108.288
40.00031,S,34.18027,0.2971268,0.2519934,0.6616928,0.1189191,0,17.38435,0.8116496,0.1455788,49.51053,64.37872,4.765446,-33.3972332968356,-33.38432,-0.9286388,298.414359249716,262.08,135.3717,61.683,62.68237,37234.79,6244.131
41.00014,S,35.1801,0.268366,0.3807078,0.6682501,0.179968,0,17.38435,0.6585649,0.1769837,49.51053,64.33054,4.750001,-33.0705459108462,-33.0583,-0.8998933,269.228062908165,228.8628,134.4591,58.60003,59.56536,37480.07,6379.044
41.99997,S,36.17994,0.2408188,0.5872453,0.6760845,0.2784428,0,17.38435,0.5294096,0.2175462,49.51053,64.25365,4.72536,-32.7680990730152,-32.75615,-0.8848469,241.357037426382,195.9585,133.5674,54.86952,55.72124,37692.29,6513.056
42.99981,S,37.17977,0.2148463,0.922905,0.6869521,0.4398895,0,17.38435,0.4232955,0.2704224,49.51053,64.12984,4.685675,-32.4777868868848,-32.46578,-0.8830459,215.149369795675,163.3496,132.687,50.31998,50.91344,37871.75,6646.183
43.99964,S,38.1796,0.1909781,1.464554,0.7044502,0.7041043,0,17.38435,0.3397753,0.3388025,49.51053,63.93292,4.62256,-32.1841329758407,-32.17185,-0.8890911,191.123135349669,131.0314,131.801,44.74629,44.83223,38018.76,6778.427
44.99947,S,39.17943,0.1699938,2.313061,0.73849,1.127184,0,17.38435,0.2801365,0.4266141,49.51053,63.63137,4.525911,-31.8686179736449,-31.85615,-0.8913578,170.047630991202,99.01637,130.911,37.92456,37.10255,38133.6,6909.784
45.9993,S,40.17926,0.1529602,3.533814,0.8079798,1.755288,0,17.38435,0.2468192,0.5351734,49.51053,63.21185,4.391447,-31.5154745414165,-31.50365,-0.8632336,152.980511973585,67.33482,130.0297,29.64745,27.37701,38216.58,7040.252
46.99913,S,41.1791,0.1411819,5.00865,0.9294904,2.54421,0,17.38435,0.2410828,0.6590815,49.51053,62.72628,4.235816,-31.1275724184858,-31.11829,-0.7601264,141.217389708537,36.02441,129.2102,19.7881,15.57872,38268.08,7169.863
47.99897,S,42.17893,0.1358956,6.221117,1.063376,3.218607,0,17.38435,0.255198,0.7722338,49.51053,62.3426,4.112842,-30.7693275154604,-30.76473,-0.531887,135.984192298732,5.092534,128.5538,8.367314,2.268531,38288.45,7298.727
48.9988,S,43.17876,0.1380498,5.92644,0.7000523,0.04894349,0,17.38435,0.1733448,0.01212955,49.51053,62.30317,4.100204,-32.0879142496136,-32.08642,-0.3096651,138.163518594368,-26.77652,128.209,-5.248374,-11.79669,38277.54,7427.094
49.99863,S,44.17859,0.1473203,4.218718,0.6976156,0.03486589,0,17.38435,0.1971004,0.009867457,49.51053,62.30317,4.100204,-32.0065413936173,-32.0049,-0.3241419,147.468791389604,-58.82292,127.8941,-19.2897,-24.69934,38234.58,7555.147
50.99846,S,45.17842,0.1623772,2.767668,0.6935781,0.02288835,0,17.38435,0.2391041,0.007907542,49.51053,62.30317,4.100204,-31.9072774229922,-31.90533,-0.3525197,162.593337912264,-90.77927,127.5565,-31.17209,-35.43866,38159.6,7682.875
51.99829,S,46.17826,0.1816974,1.66123,0.688363,0.01374278,0,17.38435,0.2991326,0.005985887,49.51053,62.30317,4.100204,-31.7839399039978,-31.78153,-0.3913907,182.02286718725,-122.6242,127.185,-40.69009,-43.95406,38052.73,7810.249
52.99813,S,47.17809,0.2039699,1.011524,0.6824468,0.008364701,0,17.38435,0.3770519,0.004632175,49.51053,62.30317,4.100204,-31.6320371329167,-31.62902,-0.4368833,204.457136025039,-154.3317,126.7711,-47.99956,-50.59964,37914.09,7937.231
53.99796,S,48.17792,0.2282171,0.6264455,0.6762185,0.005180394,0,17.38435,0.472843,0.003630368,49.51053,62.30317,4.100204,-31.4498293462022,-31.44606,-0.4869049,228.929699085909,-185.8708,126.3095,-53.65673,-55.80172,37743.81,8063.775
54.99779,S,49.17775,0.2537508,0.4010291,0.6700236,0.00331561,0,17.38435,0.5866844,0.002909218,49.51053,62.30317,4.100204,-31.2359701177405,-31.2313,-0.5401199,254.763493491836,-217.2109,125.796,-58.09437,-59.92306,37542.11,8189.833
55.99762,S,50.17759,0.2800897,0.2638003,0.6644391,0.002180661,0,17.38435,0.7192967,0.002365243,49.51053,62.30317,4.100204,-30.9886948290988,-30.98296,-0.5961517,281.488221100294,-248.3198,125.2278,-61.64116,-63.23817,37309.16,8315.351
56.99746,S,51.17742,0.3068905,0.1789176,0.6589925,0.001479006,0,17.38435,0.8705987,0.001957404,49.51053,62.30317,4.100204,-30.707686285109,-30.70072,-0.6540554,308.770968354532,-279.163,124.6026,-64.5248,-65.94672,37045.25,8440.27
57.99729,S,52.17725,0.3339023,0.1246658,0.6551853,0.001030282,0,17.38435,1.043282,0.001643271,49.51053,62.30317,4.100204,-30.3881351871268,-30.37972,-0.7151034,336.37072168857,-309.706,123.9184,-66.9081,-68.19285,36750.63,8564.534
58.99712,S,53.17708,0.3609246,0.08899441,0.6544494,0.0007353956,0,17.38435,1.24169,0.001397398,49.51053,62.30317,4.100204,-30.0222240908303,-30.01206,-0.7811491,364.095841805981,-339.9033,123.1699,-68.90685,-70.08113,36425.64,8688.085
59.99695,S,54.17691,0.3878025,0.06490757,0.6535624,0.0005362179,0,17.38435,1.462023,0.001201217,49.51053,62.30317,4.100204,-29.6161628120903,-29.604,-0.8486953,391.799531188734,-369.7127,122.3546,-70.605,-71.68829,36070.66,8810.853
60.99678,S,55.17675,0.4144106,0.04828573,0.6532775,0.0003988007,0,17.38435,1.706641,0.001043204,49.51053,62.30317,4.100204,-29.1657178139138,-29.15125,-0.9185418,419.363511892798,-399.0924,121.4711,-72.06435,-73.07141,35686.09,8932.771
61.99662,S,56.17658,0.4406381,0.03657081,0.6537277,0.0003020352,0,17.38435,1.977127,0.0009145839,49.51053,62.30317,4.100204,-28.6679885692279,-28.65086,-0.9908531,446.682872319422,-427.9949,120.5163,-73.33141,-74.27366,35272.36,9053.771
62.99645,S,57.17641,0.4663908,0.02810983,0.6541698,0.0002321806,0,17.38435,2.272299,0.0008074067,49.51053,62.30317,4.100204,-28.1249597064576,-28.10481,-1.064431,473.66827672915,-456.3742,119.4886,-74.4416,-75.32806,34829.99,9173.78
63.99628,S,58.17624,0.491585,0.02197305,0.6546022,0.0001814078,0,17.38435,2.592501,0.0007192084,49.51053,62.30317,4.100204,-27.5359975246063,-27.51243,-1.139015,500.239620972032,-484.1836,118.3866,-75.42223,-76.26031,34359.52,9292.725
64.99612,S,59.17607,0.5161468,0.01736125,0.6550239,0.0001433619,0,17.38435,2.93793,0.0006436419,49.51053,62.30317,4.100204,-26.9007421384608,-26.87332,-1.214331,526.325137487494,-511.3773,117.2098,-76.29486,-77.09055,33861.55,9410.529
65.99595,S,60.17591,0.5400075,0.013951,0.6554334,0.0001151161,0,17.38435,3.308583,0.0005816303,49.51053,62.30317,4.100204,-26.2192063568987,-26.18745,-1.290056,551.85721767619,-537.9084,115.9571,-77.07647,-77.83489,33336.71,9527.12
66.99578,S,61.17574,0.5631043,0.01127614,0.6558298,0.00009302527,0,17.38435,3.704244,0.0005258719,49.51053,62.30317,4.100204,-25.491817914374,-25.4552,-1.36586,576.772740365548,-563.7301,114.6288,-77.78085,-78.50619,32785.71,9642.419
67.99561,S,62.17557,0.5853803,0.00921476,0.656212,0.00007605024,0,17.38435,4.12448,0.0004783776,49.51053,62.30317,4.100204,-24.7194080269532,-24.67735,-1.441364,601.012837588843,-588.7969,113.2247,-78.41908,-79.11499,32209.25,9756.349
68.99545,S,63.1754,0.6067806,0.007634058,0.6568285,0.0000629468,0,17.38435,4.570283,0.0004383151,49.51053,62.30317,4.100204,-23.9002555952969,-23.85208,-1.516739,624.519665964514,-613.0617,111.7455,-79.00017,-79.66985,31608.13,9868.841
69.99534,S,64.1753,0.6272517,0.006366622,0.6579163,0.00005255708,0,17.38435,5.04294,0.0004031289,49.51053,62.30317,4.100204,-23.0321384402239,-22.97704,-1.592179,647.234774288602,-636.4752,110.1902,-79.5318,-80.17799,30983.17,9979.814
70.99555,S,65.17551,0.6467476,0.005361597,0.658946,0.00004418226,0,17.38435,5.537805,0.0003715472,49.51053,62.30317,4.100204,-22.1235223328836,-22.0607,-1.66606,669.106310421648,-658.9928,108.5604,-80.02017,-80.64529,30335.24,10089.2
71.99577,S,66.17573,0.6653717,0.004666882,0.6599356,0.00003855905,0,17.38435,5.936959,0.0003470963,49.51053,62.30317,4.100204,-21.3867004532059,-21.31867,-1.704484,690.236085390619,-680.7206,106.8811,-80.47057,-81.07674,29665.22,10196.92
72.99598,S,67.17594,0.6830113,0.003954225,0.660873,0.00003264739,0,17.38435,6.472532,0.0003199237,49.51053,62.30317,4.100204,-20.4042214968518,-20.32681,-1.775683,710.501370265186,-701.5422,105.1405,-80.88755,-81.47649,28973.9,10302.94
73.99619,S,68.17616,0.6995665,0.003367152,0.6617528,0.00002780709,0,17.38435,7.029809,0.0002955474,49.51053,62.30317,4.100204,-19.3826309829939,-19.29461,-1.845104,729.790356154278,-721.351,103.3298,-81.2747,-81.84813,28262.31,10407.18
74.99641,S,69.17637,0.7150056,0.002939078,0.6625733,0.00002424969,0,17.38435,7.607288,0.0002785532,49.51053,62.30317,4.100204,-18.3248949821432,-18.22484,-1.912324,748.060814212638,-740.1086,101.4503,-81.63528,-82.19483,27531.4,10509.58
75.99662,S,70.17658,0.7293016,0.002545945,0.6633332,0.00002097989,0,17.38435,8.203112,0.0002595609,49.51053,62.30317,4.100204,-17.2346889788451,-17.12093,-1.976932,765.273669814282,-757.779,99.50496,-81.97217,-82.51922,26782.28,10610.05
76.99683,S,71.1768,0.7424313,0.002252049,0.6640311,0.00001858173,0,17.38435,8.815166,0.000246775,49.51053,62.30317,4.100204,-16.1162198927889,-15.98678,-2.038482,781.393237343824,-774.3292,97.49668,-82.2877,-82.82359,26016.04,10708.56
77.99705,S,72.17701,0.7543796,0.001962441,0.6646664,0.00001611959,0,17.38435,9.441108,0.0002290503,49.51053,62.30317,4.100204,-14.9742175018263,-14.82672,-2.09656,796.390663881678,-789.7327,95.42857,-82.58411,-83.10998,25233.84,10805.03
78.99726,S,73.17722,0.7651334,0.001722629,0.6652381,0.00001420028,0,17.38435,10.07827,0.0002152031,49.51053,62.30317,4.100204,-13.8141296932091,-13.64568,-2.15072,810.238861430746,-803.9644,93.30424,-82.86318,-83.38014,24436.83,10899.4
79.99747,S,74.17744,0.7746885,0.001598874,0.6657462,0.00001318497,0,17.38435,10.72386,0.0002124464,49.51053,62.30317,4.100204,-12.6418362766178,-12.44884,-2.200547,822.919427109726,-817.0076,91.12801,-83.12645,-83.6356,23626.18,10991.62
80.99769,S,75.17765,0.7830436,0.001506876,0.6661906,0.00001243019,0,17.38435,11.37478,0.000212293,49.51053,62.30317,4.100204,-11.4640207644306,-11.24192,-2.245664,834.415966097026,-828.8474,88.90424,-83.37541,-83.87772,22803.09,11081.64
81.9979,S,76.17786,0.7902058,0.001400293,0.6665716,0.00001156088,0,17.38435,12.02786,0.0002086567,49.51053,62.30317,4.100204,-10.287930320181,-10.0308,-2.28573,844.720889186025,-839.4775,86.63791,-83.61138,-84.10767,21968.77,11169.41
82.99812,S,77.17808,0.7961875,0.001332201,0.6668899,0.00001098455,0,17.38435,12.67981,0.0002088948,49.51053,62.30317,4.100204,-9.12164590177244,-8.821569,-2.320419,853.832159782494,-848.897,84.33419,-83.8354,-84.32653,21124.44,11254.9
83.99833,S,78.17829,0.8010072,0.001253553,0.6671465,0.0000102939,0,17.38435,13.32726,0.0002056713,49.51053,62.30317,4.100204,-7.97442763445283,-7.620465,-2.34947,861.753886247431,-857.111,81.99861,-84.0485,-84.53522,20271.3,11338.07
84.99854,S,79.1785,0.8046893,0.001189447,0.6673427,0.000009776336,0,17.38435,13.96691,0.0002046393,49.51053,62.30317,4.100204,-6.85719791826501,-6.433633,-2.372663,868.496785097645,-864.1311,79.63688,-84.25154,-84.73459,19410.54,11418.89
85.99876,S,80.17872,0.8072624,0.001128877,0.6674799,0.000009285524,0,17.38435,14.59537,0.0002030641,49.51053,62.30317,4.100204,-5.78412603727754,-5.267334,-2.389834,874.076189098723,-869.9734,77.255,-84.4453,-84.92535,18543.37,11497.33
86.99897,S,81.17893,0.8087631,0.001067978,0.6675602,0.000008843723,0,17.38435,15.20952,0.0002015108,49.51053,62.30317,4.100204,-4.77488139967329,-4.127375,-2.400889,878.516592684594,-874.6631,74.85907,-84.63049,-85.10819,17670.93,11573.39
87.99918,S,82.17915,0.80923,0.001008741,0.6675855,0.000008253092,0,17.38435,15.80623,0.0001954185,49.51053,62.30317,4.100204,-3.86075562941376,-3.019537,-2.405791,881.845176613979,-878.228,72.45532,-84.80771,-85.28368,16794.37,11647.05
88.9994,S,83.17936,0.8087078,0.0009846799,0.6675583,0.000008138243,0,17.38435,16.38273,0.0001997306,49.51053,62.30317,4.100204,-3.09522677685917,-1.949015,-2.404531,884.096434872089,-880.7032,70.04962,-84.97751,-85.45237,15914.8,11718.3
89.99961,S,84.17957,0.807245,0.0009480581,0.6674811,0.000007766575,0,17.38435,16.93638,0.000197069,49.51053,62.30317,4.100204,-2.56794534593169,-0.9206561,-2.397235,885.309650807791,-882.1285,67.64825,-85.14044,-85.61472,15033.29,11787.15
90.99982,S,85.17979,0.8048942,0.0008761562,0.6673567,0.000007233921,0,17.38435,17.46499,0.0001893135,49.51053,62.30317,4.100204,2.38483690012945,0.06141425,-2.384046,885.529726753499,-882.5493,65.25722,-85.29697,-85.77115,14150.88,11853.6
92.00004,S,86.18,0.8017088,0.0008611339,0.667188,0.000007147723,0,17.38435,17.9665,0.0001924737,49.51053,62.30317,4.100204,2.56527484639073,0.993378,-2.365129,884.803491298274,-882.0129,62.88225,-85.44741,-85.92205,13268.52,11917.67
93.00025,S,87.18021,0.7977458,0.0008355065,0.6669779,0.00000693046,0,17.38435,18.43928,0.0001915907,49.51053,62.30317,4.100204,2.99739336560352,1.872208,-2.34077,883.182406566332,-880.5712,60.52902,-85.59219,-86.06776,12387.16,11979.37
94.00047,S,88.18043,0.7930626,0.0008276271,0.6667296,0.000006848401,0,17.38435,18.88203,0.0001939366,49.51053,62.30317,4.100204,3.55068763916907,2.695462,-2.311248,880.720046284563,-878.2782,58.2028,-85.73163,-86.2086,11507.69,12038.74
95.00068,S,89.18064,0.7877187,0.0008244575,0.6664461,0.000006772491,0,17.38435,19.29385,0.0001960498,49.51053,62.30317,4.100204,4.1431984877628,3.46147,-2.27691,877.472990702426,-875.1909,55.90848,-85.86602,-86.34483,10630.9,12095.79
96.00089,S,90.18085,0.7818809,0.000793784,0.6661362,0.000006501741,0,17.38435,19.55021,0.0001907995,49.51053,62.30317,4.100204,4.52451216145133,3.94016,-2.224039,873.618977344278,-871.4872,53.65826,-85.99574,-86.4767,9757.556,12150.57
97.00111,S,91.18107,0.775485,0.0007609875,0.6657969,0.000006269046,0,17.38435,20.02819,0.000188561,49.51053,62.30317,4.100204,5.3040239892016,4.828099,-2.195935,869.079948748397,-867.0897,51.44773,-86.12091,-86.6044,8888.218,12203.12
98.00132,S,92.18128,0.7684125,0.0007104638,0.6654217,0.000005870956,0,17.38435,20.44833,0.0001803898,49.51053,62.30317,4.100204,6.0107142856307,5.609051,-2.160378,863.715594292355,-861.8588,49.26921,-86.24168,-86.72818,8023.705,12253.48
99.00153,S,93.1815,0.7607639,0.0006804406,0.6650157,0.000005561696,0,17.38435,20.81244,0.0001740337,49.51053,62.30317,4.100204,6.63362929851963,6.286333,-2.118267,857.630560155428,-855.8994,47.12962,-86.35825,-86.84823,7164.798,12301.67
100.0017,S,94.18171,0.7526345,0.0006644191,0.6645842,0.00000546425,0,17.38435,21.12299,0.000173646,49.51053,62.30317,4.100204,7.16995604528542,6.864501,-2.070482,850.926180061346,-849.3131,45.03505,-86.47085,-86.96472,6312.176,12347.75
101.002,S,95.18192,0.7441141,0.0006606772,0.6641319,0.000005458969,0,17.38435,21.383,0.0001757309,49.51053,62.30317,4.100204,7.62110255975978,7.349091,-2.017936,843.698776616778,-842.1965,42.99075,-86.57967,-87.07781,5466.416,12391.76
102.0022,S,96.18214,0.7352855,0.0006695245,0.6636631,0.000005484088,0,17.38435,21.59584,0.0001784208,49.51053,62.30317,4.100204,7.99078911232358,7.74631,-1.961477,836.038556721393,-834.6401,41.00103,-86.6849,-87.18765,4628.002,12433.75
103.0024,S,97.18235,0.7262244,0.0006227103,0.663182,0.00000520396,0,17.38435,21.76513,0.0001707564,49.51053,62.30317,4.100204,8.28413888490252,8.062855,-1.901927,828.029018531938,-826.7277,39.06937,-86.78673,-87.29434,3797.331,12473.79
104.0026,S,98.18256,0.7170002,0.0006108996,0.6626922,0.000004984502,0,17.38435,21.89467,0.0001646491,49.51053,62.30317,4.100204,8.50708580043254,8.305711,-1.84002,819.747555967284,-818.537,37.19853,-86.88521,-87.39797,2974.719,12511.91
