Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,67.63271,0,0,102.58,122.7465,5.041632,0,0,0,0,0,0,87,87,0,0
0.010,B,0.010,0.010,0,1.252925,0,258.4948,67.63271,0,0,102.5615,122.7465,5.046264,90.855964683164,90.6277398322368,6.43576657506721,7.45465178205232,0.9062774,0.06435767,87,87,0.004531387,0.0003217883
0.02,B,0.02,0.010,0,1.252925,0,510.7058,67.6264,0.006164337,0,102.5429,122.7465,5.050896,210.847751199241,210.463950751925,12.7161165325113,8.10642380947644,3.010917,0.1915188,87,87,0.02411736,0.001601171
0.03,B,0.03,0.010,0,1.252925,0,762.9168,67.60747,0.007289371,0,102.5244,122.7465,5.055528,330.938553386504,330.392609311662,19.0013112648347,9.97106349281196,6.314843,0.3815319,87,87,0.07074615,0.004466424
0.04,B,0.04,0.010,0,1.252926,0,763.8398,67.57591,0.01102843,0,102.5059,122.7465,5.06016,331.545758059951,330.9989896631,19.0330903837063,12.4561587371467,9.624833,0.5718628,87,87,0.1504445,0.009233397
0.05,B,0.05,0.01078888,0,1.243898,0,764.7629,67.53802,0.01708668,0,102.4874,122.7465,5.064792,332.186689195504,331.639050665358,19.0666345339296,15.2658164809165,12.94122,0.7625291,87,87,0.2632748,0.01590536
0.05999999,B,0.05999999,0.01322246,0,1.21716,0,765.6861,67.50008,0.02511255,0,102.4688,122.7465,5.069424,332.82765086014,332.279142123162,19.1001802864485,18.2542533274598,16.26401,0.9535308,87,87,0.4093009,0.02448566
0.06999999,B,0.06999999,0.0158109,0,1.191324,0,767.0008,67.46209,0.03514465,0,102.4503,122.7465,5.074056,333.655357007885,333.105724481555,19.1434996193946,21.3512667638133,19.59507,1.144966,87,87,0.5885963,0.03497814
0.07999999,B,0.07999999,0.01849339,0,1.167471,0,768.3156,67.42404,0.04711863,0,102.4318,122.7465,5.078688,334.483431862417,333.932674993399,19.18683825473,24.5191233151775,22.9344,1.336834,87,87,0.8012437,0.04738714
0.08999999,B,0.08999999,0.02123724,0,1.145818,0,769.6304,67.38593,0.06098485,0,102.4133,122.7465,5.083319,335.311901999013,334.760020198203,19.2301975833452,27.7365540520569,26.282,1.529136,87,87,1.047326,0.06171699
