Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,67.98682,0,0,102.58,125.5794,5.749842,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.316382,-0.4836617,0.8168995,-0.254811,911.0275,63.95785,9.590408,-3.060948,100.7405,125.1765,6.109006,421.506291636515,419.1739,44.28087,369.285230462226,367.9046,24.56777,84.56034,86.1796,175.5724,10.33596
1.999998,B,1.999998,0.6214705,0.003417877,0.8222163,-0.00653227,653.4728,60.17866,36.50874,-0.2924701,98.90101,125.5688,6.666958,297.852329133716,296.1217,32.06164,718.801593911804,715.4843,61.64288,84.4967,85.07582,730.811,54.86671
2.999998,B,2.999998,0.8587332,0.01933281,0.8321315,0.01017178,584.5033,57.19837,68.36578,0.8400697,97.06151,125.563,7.125366,258.32671950829,256.7381,28.60493,988.938168400784,984.0256,91.11458,84.30603,84.70985,1585.432,131.3771
3.999997,B,3.999997,1.078847,0.003494601,1.189824,0.001889052,594.7274,54.2999,147.9497,0.235782,95.22201,131.19,8.992005,232.752927963409,231.1177,27.5415,1236.99314114482,1230.45,119.7273,84.10775,84.44241,2696.568,236.9575
5.00002,B,5.00002,1.278157,0.00117685,1.266275,0.0006259368,591.9028,51.39304,209.7053,0.1039554,93.38247,130.0594,9.16923,207.31639999337,205.7005,25.83397,1458.33817116386,1450.19,146.6104,83.94162,84.22716,4040.107,370.2746
6.000038,S,0.18,1.36472,0.0273807,0.6814364,0.003500919,0,24.68651,73.54018,0.3771925,53.15,58.00041,1.554618,-127.878322509173,-127.459,-10.3474,1545.66530472905,1536.698,158.9193,83.85261,84.09569,5570.096,527.2248
7.000038,S,1.179999,1.264959,0.01100568,0.7136843,0.00150536,0,24.68651,62.12918,0.1308404,53.15,58.05118,1.57089,-113.013682343897,-112.6802,-8.675536,1425.58615846652,1416.911,149.6972,83.68689,83.96905,7045.071,681.4058
8.000036,S,2.179998,1.175882,0.005422012,0.7424481,0.0006977355,0,24.68651,52.54924,0.0493094,53.15,58.10872,1.589331,-100.531542970426,-100.2569,-7.425977,1319.07783707897,1310.627,141.7395,83.51632,83.82766,8407.278,827.0273
9.000036,S,3.179997,1.096346,0.00289439,0.7545249,0.0003705943,0,24.68651,43.76275,0.02146344,53.15,58.18412,1.613501,-89.0827610227233,-88.85876,-6.313405,1224.55373287767,1216.266,134.8932,83.33311,83.67133,9669.298,965.2518
10.00004,S,4.180001,1.025324,0.004309632,0.7210231,0.0005917366,0,24.68651,35.0906,0.02875933,53.15,58.31441,1.655261,-77.7836595742904,-77.6087,-5.214152,1140.61245438985,1132.429,129.0517,83.13684,83.49862,10842.34,1097.138
11.00006,S,5.180024,0.9649917,0.004209985,0.6250106,0.0006386875,0,24.68651,25.77097,0.0263027,53.15,58.46314,1.70293,-65.6467269080901,-65.52798,-3.946719,1069.45197075617,1061.293,124.516,82.92229,83.30838,11937.84,1223.816
12.00008,S,6.180047,0.9759032,0.003431679,0.5351877,0.0005333425,333.6453,24.46659,21.632,0.021709,53.01006,58.43684,1.739351,378.415340310551,374.7784,52.33852,1082.0368339709,1073.238,130.3745,82.69164,83.07378,12974.27,1347.326
13.00011,S,7.180069,1.376211,0.002459467,0.5456991,0.0003460249,363.7941,22.78782,41.60092,0.02652657,52.23279,58.01715,1.85396,423.02966339897,418.8059,59.62981,1517.84619452576,1504.841,190.9341,82.49673,82.76896,14260.81,1507.24
14.00013,S,8.180092,1.776443,0.00127,0.4340545,0.0001881007,360.4762,21.20291,51.32479,0.02234225,51.45553,57.85827,2.052161,437.256121502675,432.7344,62.72045,1946.16672353976,1928.824,251.9002,82.34655,82.5594,15978.47,1728.384
15.00015,S,9.180115,2.203634,0.0008964945,0.3406481,0.0001331966,356.4874,19.64887,56.58425,0.02221007,50.67826,57.39788,2.153726,459.225486243403,454.361,66.6643,2394.53941840905,2372.523,316.6305,82.2253,82.39838,18129.52,2012.315
16.00018,S,10.18014,2.623865,0.0006655387,0.2903813,0.00009674473,92.87912,18.26088,61.1158,0.02036509,49.90099,56.98346,2.27002,24.5446000372032,23.23644,7.906026,2818.62771650994,2792.036,378.9255,82.12415,82.27123,20730.65,2362.337
17.0002,S,11.18016,2.541348,0.0006662797,0.4355885,0.00009620874,0,18.21079,76.13726,0.01679579,49.6757,57.05779,2.366056,-166.441049811865,-165.4286,-18.33034,2699.7538135722,2673.647,367.2079,82.02618,82.17973,23482.42,2738.117
18.00022,S,12.18018,2.419923,0.0008150392,0.4500422,0.0001173368,0,18.21079,63.41759,0.01651582,49.6757,57.17422,2.403372,-143.972218778958,-143.14,-15.45769,2545.20374941232,2519.94,350.3863,81.9213,82.08403,26076.6,3096.677
19.00024,S,13.18021,2.314116,0.0008807924,0.4642169,0.0001266654,0,18.21079,53.40152,0.0145558,49.6757,57.28294,2.438218,-126.280384229748,-125.5902,-13.18473,2410.58378326702,2385.991,336.1197,81.80963,81.98138,28527.44,3439.742
20.00027,S,14.18023,2.220212,0.0009598916,0.4781129,0.0001382897,0,18.21079,46.29914,0.01337833,49.6757,57.38277,2.470217,-113.735105282626,-113.1433,-11.5874,2291.29539867748,2267.239,323.8174,81.69111,81.87173,30852.46,3769.583
