Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,67.08591,0,0,102.58,119.2074,4.156858,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3209437,-0.3977667,0.9087933,-0.2611124,911.0336,63.05694,10.97813,-3.227403,100.7063,118.9852,4.569714,427.270212438166,425.0578,43.42466,374.60374768713,373.2631,24.32927,84.75339,86.27074,178.154,10.33528
1.999998,B,1.999998,0.6294507,-0.008460254,0.9195534,-0.01316434,653.4968,59.27775,41.87061,-0.6043905,98.83263,119.1961,5.090866,299.965361367489,298.2762,31.78878,727.99044691156,724.781,60.94818,84.60947,85.1932,741.0681,54.42403
2.999998,B,2.999998,0.8671394,0.009493493,0.9383009,0.006232241,584.5493,56.29746,78.54651,0.5244073,96.95894,119.2021,5.560779,257.177454347582,255.636,28.11545,998.516765981594,993.7763,89.84729,84.42425,84.83393,1605.487,130.0013
3.999997,B,3.999997,1.082522,0.002255657,1.398224,0.001905089,594.7896,53.39899,174.8628,0.2391026,95.08525,122.3436,6.814575,221.035702545924,219.5171,25.86551,1240.96801353654,1234.693,117.3037,84.23794,84.57282,2724.431,233.8194
5.00002,B,5.00002,1.257869,0.00154098,1.765233,0.001294157,591.9484,50.49213,282.8893,0.2078741,93.21152,122.5522,7.335162,164.986661238617,163.6297,21.11681,1434.6976960418,1427.017,140.9214,84.07021,84.36018,4061.198,363.3584
6.000038,S,0.18,1.320519,-0.03044634,0.8314365,-0.008469237,0,25.26326,84.07086,-0.8547783,53.15,65.64439,4.004611,-139.145809039181,-138.8096,-9.667012,1495.53834552313,1487.223,150.1537,83.92477,84.23481,5552.231,512.8174
7.000038,S,1.179999,1.211734,-0.00440793,0.8748828,0.0006110552,0,25.26326,70.10731,0.04887906,53.15,65.67409,4.01413,-121.331341340558,-120.9797,-9.230741,1365.80563005776,1357.813,140.2078,83.79404,84.10453,6972.629,657.9002
8.000036,S,2.179998,1.116273,-0.006124437,0.895781,-0.003039953,0,25.26326,57.4885,-0.1947678,53.15,65.69911,4.022151,-105.271704448304,-105.0072,-7.457862,1252.69090880693,1244.942,131.7834,83.61771,83.95746,8272.091,793.7809
9.000036,S,3.179997,1.033191,-0.004561707,0.8714786,-0.001765905,0,25.26326,45.32467,-0.09170032,53.15,65.687,4.01827,-89.7800148202208,-89.57114,-6.120616,1154.76331028295,1147.188,124.718,83.42901,83.79539,9466.462,921.9127
10.00004,S,4.180001,0.9646017,0.004372555,0.7441582,0.001525169,0,25.26326,32.40528,0.06632484,53.15,65.4892,3.95487,-73.3267784475543,-73.17777,-4.672303,1074.07271949329,1066.575,119.3535,83.23048,83.61497,10571.61,1043.813
11.00006,S,5.180024,0.9074516,0.002847587,0.6457351,0.001014383,0,25.26326,23.86714,0.03744645,53.15,65.32491,3.902213,-62.4634427817417,-62.36353,-3.531545,1006.85732087254,999.3552,115.3469,83.00417,83.41598,11603.32,1161.07
12.00008,S,6.180047,0.9174358,0.001835309,0.5741922,0.0006108833,332.7507,25.04334,20.84617,0.02233969,53.01435,65.35439,3.95514,368.821475989911,365.3279,50.64392,1018.76011054753,1010.634,121.0826,82.76028,83.16804,12578.51,1275.514
13.00011,S,7.180069,1.300657,0.0005960942,0.7063776,0.0002169259,362.7834,23.36457,49.03547,0.01514283,52.26095,65.6582,4.293991,400.168868427496,396.1882,56.30305,1436.89814284018,1424.776,178.9165,82.55293,82.84254,13794.92,1424.938
14.00013,S,8.180092,1.671458,0.0003857613,0.6584069,0.0001495982,359.3279,21.77966,70.55854,0.01610097,51.50755,65.64,4.529633,394.724206281176,390.6092,56.84762,1834.6769718046,1818.528,235.5549,82.39275,82.61954,15418.87,1632.11
15.00015,S,9.180115,2.03479,0.0003145638,0.7149431,0.0001291373,355.1511,20.22562,104.3149,0.01890457,50.75414,65.61908,4.764404,367.174698559502,363.1448,54.25047,2216.15097236508,2195.951,291.202,82.25848,82.44616,17430.66,1895.755
16.00018,S,10.18014,2.362228,0.0003240873,0.5977947,0.00009764044,91.25903,18.83763,106.1488,0.01732995,50.00074,65.05543,4.825222,-57.5048826827829,-57.4269,-2.993775,2545.52470753304,2521.621,340.6931,82.14214,82.30544,19807.6,2213.915
17.0002,S,11.18016,2.213637,0.000682801,0.7873981,0.0002757104,0,18.78754,110.28,0.03854286,49.78236,65.33661,4.985338,-220.769940176293,-219.2708,-25.68429,2361.8727719246,2339.038,320.2993,82.02702,82.20262,22253.99,2546.786
18.00022,S,12.18018,2.04018,0.00134235,0.8472423,0.0006102479,0,18.78754,91.19911,0.06557421,49.78236,65.61133,5.073389,-188.0934989081,-186.8495,-21.59696,2158.38819016795,2136.849,296.8293,81.90014,82.09166,24488.23,2855.007
19.00024,S,13.18021,1.893984,-0.00198206,0.8298938,-0.000539295,0,18.78754,70.12241,-0.04549852,49.78236,65.65408,5.08709,-152.009549977758,-151.0897,-16.69748,1988.01612417615,1967.49,277.6057,81.75748,81.96879,26536.4,3141.81
20.00027,S,14.18023,1.776023,0.004005291,0.8028641,0.001649636,0,18.78754,54.628,0.1120917,49.78236,65.64293,5.083517,-125.472421856891,-124.7466,-13.47644,1850.43298976336,1830.625,262.6916,81.61309,81.83389,28432.6,3411.672
21.00029,S,15.18025,1.676651,0.003001888,0.7908947,0.00153565,0,18.78754,45.02618,0.08731596,49.78236,65.63832,5.08204,-109.034148976401,-108.4476,-11.29441,1734.61560371232,1715.326,250.634,81.45035,81.68708,30203.55,3668.146
22.00031,S,16.18027,1.588864,0.003069508,0.7885081,0.0006890077,0,18.78754,37.21096,0.03247737,49.78236,65.63811,5.081972,-95.6594263865955,-95.19229,-9.442128,1632.78005229782,1613.876,240.4047,81.27595,81.52746,31866.54,3913.517
23.00034,S,17.1803,1.510841,0.004536611,0.7928957,0.001883055,0,18.78754,31.23305,0.07409376,49.78236,65.63793,5.081915,-85.4230659357788,-85.03211,-8.163361,1542.64983041399,1524.018,231.6998,81.09059,81.35539,33434.2,4149.455
24.00036,S,18.18032,1.440334,0.004780104,0.8022832,0.001731183,0,18.78754,26.5085,0.05714025,49.78236,65.64164,5.083104,-77.3382828559396,-77.01497,-7.064304,1461.62197033402,1443.166,224.2048,80.88999,81.16934,34916.69,4377.318
25.00038,S,19.18034,1.375794,-0.001949379,0.8156891,-0.0008112739,0,18.78754,22.68326,-0.02253756,49.78236,65.64819,5.085202,-70.8016173306867,-70.54197,-6.05801,1387.88888054228,1369.528,217.673,80.66794,80.96894,36322.14,4598.185
26.0004,S,20.18037,1.316083,0.002739279,0.8329152,0.0008514181,0,18.78754,19.53646,0.01995075,49.78236,65.65517,5.08744,-65.4123350195969,-65.18835,-5.408567,1320.11774281727,1301.78,211.9358,80.44163,80.75311,37657.01,4812.928
27.00043,S,21.18039,1.260304,0.002764914,0.8547336,0.0009224534,0,18.78754,16.92841,0.01825199,49.78236,65.66384,5.090219,-60.9509829890644,-60.76137,-4.803982,1257.26193996707,1238.883,206.853,80.19398,80.52091,38926.67,5022.276
28.00045,S,22.18041,1.207837,0.001123865,0.8765295,0.000363014,0,18.78754,14.66289,0.006066876,49.78236,65.67531,5.093895,-57.0784398617537,-56.91981,-4.252473,1198.58490946993,1180.104,202.3322,79.9266,80.27106,40135.56,5226.823
29.00047,S,23.18044,1.157956,0.002707631,0.8908632,0.001044584,0,18.78754,12.90747,0.01512048,49.78236,65.68756,5.097822,-54.0744993832428,-53.93641,-3.862015,1143.26185327471,1124.624,198.2581,79.64283,80.00215,41287.38,5427.082
30.0005,S,24.18046,1.110459,0.002658569,0.8963771,0.0009686812,0,18.78754,11.22213,0.01211604,49.78236,65.70422,5.10316,-51.1942899126253,-51.0778,-3.451618,1091.01621367483,1072.164,194.6074,79.33595,79.7123,42385.28,5623.482
31.00052,S,25.18048,1.065047,0.003887892,0.9010948,0.001424076,0,18.78754,9.777822,0.0154384,49.78236,65.72588,5.110105,-48.7255552881313,-48.6265,-3.105356,1041.4821038798,1022.358,191.3333,79.00702,79.39977,43432.08,5816.423
32.00054,S,26.1805,1.021702,0.004896333,0.8501519,0.001769179,0,18.78754,8.020392,0.01667537,49.78236,65.65381,5.087004,-45.7284851682433,-45.6526,-2.633338,994.582093979554,975.1227,188.4436,78.65237,79.06236,44430.34,6006.271
33.00056,S,27.18053,0.9809898,0.006123393,0.7745791,0.002164458,0,18.78754,6.380566,0.01781374,49.78236,65.5356,5.049116,-42.9363462148423,-42.88144,-2.170698,950.798020857478,930.9233,186.0524,78.27058,78.6979,45382.9,6193.478
34.00059,S,28.18055,0.9400109,0.007790623,0.6985183,0.002686346,0,18.78754,5.041612,0.01937184,49.78236,65.41635,5.010896,-40.6594455692045,-40.62037,-1.782149,909.580031342371,889.2107,184.0812,77.85938,78.30405,46292.58,6378.512
35.00061,S,29.18057,0.899581,0.009944645,0.6432903,0.003337426,0,18.78754,4.079021,0.02114354,49.78236,65.29961,4.973478,-39.0234684363764,-38.99456,-1.501792,870.458724724941,849.5151,182.4609,77.41593,77.87804,47161.62,6561.758
36.00063,S,30.1806,0.8604129,0.01225718,0.6410387,0.004117879,0,18.78754,3.573718,0.02293607,49.78236,65.29833,4.973069,-38.1616823682396,-38.13704,-1.371197,832.551193685212,810.9633,181.0264,76.9361,77.41651,47991.61,6743.492
37.00066,S,31.18062,0.8221479,0.01515706,0.6389477,0.005092582,0,18.78754,3.131366,0.02493485,49.78236,65.29675,4.972563,-37.4072545383957,-37.38619,-1.255185,795.516892977117,773.2137,179.715,76.41586,76.91528,48783.44,6923.853
38.00064,S,32.18061,0.7846859,0.01881094,0.6381922,0.006317738,0,18.78754,2.748113,0.02717903,49.78236,65.29476,4.971925,-36.7533777434545,-36.73526,-1.153884,759.258921854755,736.1624,178.5118,75.85033,76.36947,49537.89,7102.958
39.00048,S,33.18044,0.7479469,0.02341815,0.637333,0.007868556,0,18.78754,2.40927,0.02971607,49.78236,65.29224,4.971118,-36.1750892516159,-36.15947,-1.062926,723.700318290144,699.7238,177.4047,75.23377,75.77327,50255.6,7280.909
40.00031,S,34.18027,0.7118684,0.02931206,0.6363544,0.009850471,0,18.78754,2.109178,0.0326163,49.78236,65.28902,4.970086,-35.6626499007651,-35.64915,-0.9811739,688.780502211656,663.8268,176.3837,74.55951,75.11991,50937.16,7457.796
