Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,70.98277,0,0,102.58,119.8216,4.310411,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3010451,-0.5535231,1.199292,-0.7310955,911.0077,66.95381,12.7515,-7.953284,100.8457,119.6409,4.698791,399.814220948096,397.0662,46.79577,351.37974722952,349.9506,24.32419,84.27714,86.02391,167.1789,9.863752
1.999998,B,1.999998,0.5876287,0.02021287,1.207587,0.03201376,653.3857,63.17461,48.00381,1.283015,99.11147,119.8137,5.175546,276.302351768002,274.6886,29.81883,679.687543724074,676.3856,59.58045,84.37028,84.96601,693.6907,53.23455
2.999998,B,2.999998,0.8044382,0.003942067,1.23571,0.00511844,584.3021,60.19433,89.37971,0.3720854,97.37721,119.8204,5.610791,232.559033620205,230.9498,27.31106,926.579817231858,921.6821,87.80839,84.11029,84.55787,1497.804,127.2272
3.999997,B,3.999997,1.003208,0.002259695,1.628138,0.00343053,594.3661,57.29585,176.1452,0.3724546,95.64294,121.9426,6.574908,202.893319956732,201.3066,25.32493,1150.74296649135,1144.242,114.8109,83.9091,84.27024,2534.305,228.6986
5.00002,B,5.00002,1.158473,0.001868114,2.205402,0.002991804,591.3237,54.389,303.26,0.4122589,93.90865,123.1952,7.321642,138.491640374234,137.1311,19.36481,1322.47157220829,1314.537,137.3147,83.72239,84.03659,3769.719,355.2399
6.000038,S,0.18,1.18135,-0.05060118,1.43201,-0.03763615,0,28.51665,117.9446,-3.092199,53.15,70.00121,5.40103,-165.207490333671,-164.8647,-10.63699,1339.43200251988,1331.075,142.0552,83.54573,83.90833,5125.738,499.0877
7.000038,S,1.179999,1.061968,0.00593264,1.263289,-0.006053094,0,28.51665,79.75543,-0.3813748,53.15,70.08861,5.42904,-122.029826078024,-121.67,-9.36427,1199.23390490455,1191.291,130.4609,83.40788,83.75032,6382.711,634.9801
8.000036,S,2.179998,0.9722707,-0.0161791,1.029377,-0.01451338,0,28.51665,51.84076,-0.7297053,53.15,68.98191,5.07433,-90.5689835847371,-90.38803,-5.722309,1093.91628820174,1086.208,122.2992,83.17801,83.57597,7518.238,761.0476
9.000036,S,3.179997,0.9043756,-0.01014053,0.8553769,-0.006895475,0,28.51665,35.55291,-0.2861967,53.15,68.01151,4.763303,-72.1843002022302,-72.056,-4.301867,1014.00776204138,1006.38,116.8062,82.95771,83.37955,8562.582,880.4316
10.00004,S,4.180001,0.8461175,0.00378998,0.8499175,0.001726135,0,28.51665,29.54755,0.05992668,53.15,67.95099,4.743906,-65.3900383029638,-65.26536,-4.036074,945.532043354766,937.9078,112.4974,82.7228,83.16033,9533.822,995.0278
11.00006,S,5.180024,0.7926788,0.002101836,0.8456073,0.001050176,0,28.51665,24.99729,0.0310024,53.15,67.95128,4.743999,-60.2597328571793,-60.15738,-3.510703,883.039624476906,875.3754,108.755,82.44777,82.91797,10439.73,1105.61
12.00008,S,6.180047,0.7960848,0.0003524392,0.7754787,0.0002801657,329.7581,28.29673,22.33941,0.008128859,53.03438,67.95161,4.781166,317.703953994961,314.066,47.94111,887.978980216379,879.6496,114.0044,82.1465,82.61551,11291.16,1213.414
13.00011,S,7.180069,1.122803,0.0007106803,1.193631,0.0006694366,359.5452,26.61796,65.52607,0.03694119,52.39218,70.04774,5.658834,323.578351747706,319.6088,50.52885,1246.5478041086,1234.082,168.5145,81.89099,82.22433,12348.99,1354.4
14.00013,S,8.180092,1.388212,0.0007917418,1.829215,0.0005121754,355.7344,25.03305,145.0326,0.04073574,51.74998,69.85072,5.801517,239.038493161848,235.6661,40.01113,1532.09058321239,1515.953,214.4488,81.67747,81.94828,13732.28,1546.739
15.00015,S,9.180115,1.608985,0.0006084625,1.600483,0.0002719515,351.0092,23.47901,159.2932,0.02713779,51.10779,69.06033,5.754019,230.968133831769,227.5222,39.7483,1764.95396948202,1745.491,254.053,81.48383,81.71886,15364.35,1780.944
16.00018,S,10.18014,1.798348,-0.000113702,1.430895,-0.00004232275,86.4309,22.09102,164.5263,-0.004859096,50.46559,68.31417,5.720699,-145.65331977088,-144.7389,-16.29541,1955.42437671325,1932.978,288.0978,81.31015,81.52283,17219.95,2054.307
17.0002,S,11.18016,1.599967,0.001962502,1.742059,0.0009859537,0,22.04093,146.5901,0.08273005,50.27945,69.09541,6.030759,-245.835174184099,-243.7151,-32.21619,1726.85946543704,1706.213,258.8995,81.13315,81.3718,19049.19,2329.513
18.00022,S,12.18018,1.399456,-0.0016177,2.001997,-0.0004406582,0,22.04093,120.2728,-0.02640019,50.27945,69.84245,6.270193,-207.419038974183,-205.6783,-26.81594,1501.57201160283,1482.769,229.5502,80.92159,81.1998,20639.43,2573.307
19.00024,S,13.18021,1.251817,0.00221354,1.567006,0.00275815,0,22.04093,70.84029,0.124437,50.27945,69.95808,6.307254,-135.271261963509,-134.2791,-16.35352,1336.60630511843,1318.996,208.9194,80.69119,80.99953,22033.73,2791.68
20.00027,S,14.18023,1.146971,0.001121993,1.36894,0.00181944,0,22.04093,49.12622,0.0651824,50.27945,70.03372,6.331499,-103.591280166686,-102.9408,-11.59073,1219.00471917692,1202.047,195.2866,80.43307,80.77225,23291.09,2993.404
21.00029,S,15.18025,1.06352,0.0005443378,1.264287,-0.00009480945,0,22.04093,37.03706,-0.002773198,50.27945,70.08941,6.349348,-85.9611840230932,-85.4992,-8.90011,1125.40737499578,1108.816,185.1977,80.15003,80.51781,24444.61,3183.434
22.00031,S,16.18027,0.993781,0.0001841083,1.092534,0.00008114385,0,22.04093,26.62311,0.00197467,50.27945,69.2959,6.095017,-70.7797790527408,-70.47216,-6.591797,1047.35579383065,1030.933,177.4116,79.84043,80.2357,25512.79,3364.536
23.00034,S,17.1803,0.9360715,0.001947886,0.9230793,0.001246896,0,22.04093,19.0661,0.02572337,50.27945,68.46825,5.829744,-59.7701569566134,-59.56859,-4.904564,982.763936715654,966.3176,171.7048,79.50519,79.92429,26510.2,3538.951
