Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,67.96441,0,0,102.58,108.6402,1.515043,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3160808,0.07626397,1.043607,0.1138065,911.0275,63.93545,12.22864,1.364452,100.7397,108.6094,1.967427,420.21046532082,418.8595,33.6683,368.925545454918,367.8138,21.28434,85.62708,86.68815,175.5667,9.656513
1.999998,B,1.999998,0.6184645,-0.01572968,1.05754,-0.01385579,653.4702,60.15626,46.50648,-0.614339,98.89934,108.6364,2.434271,292.596614541085,291.2202,28.34738,715.289190128498,712.6798,53.70702,85.08875,85.69038,729.702,48.41541
2.999998,B,2.999998,0.8490053,0.005003404,1.080119,0.005520345,584.4868,57.17597,86.76379,0.4456965,97.05901,108.6387,2.894919,248.04861770389,246.7883,24.97302,977.684468885035,973.8145,79.56863,84.90541,85.32884,1578.181,115.3655
3.999997,B,3.999997,1.050661,0.00353795,1.918938,0.005201113,594.6722,54.2775,226.522,0.6158707,95.21867,106.5101,2.822867,186.221011759247,185.0951,20.44674,1204.36991693206,1199.289,103.1765,84.73874,85.08287,2671.534,207.1662
5.00002,B,5.00002,1.168927,0.003263699,2.916678,0.004538273,591.7003,51.37064,405.5154,0.6317723,93.3783,105.531,3.038188,84.6778717917503,83.82224,12.00725,1333.07823209128,1327.092,118.8569,84.5714,84.88213,3944.569,318.9556
6.000038,S,0.18,1.145221,-0.01710623,2.554945,0.01152014,0,25.35203,196.4081,0.8817656,53.15,67.36063,4.554688,-281.307901451666,-280.321,-23.54299,1296.53145058191,1290.595,116.5938,84.49791,84.83784,5291.323,441.3344
7.000038,S,1.179999,0.9938611,-0.03063101,1.278192,-0.02527828,0,25.35203,70.37503,-1.388772,53.15,67.44292,4.581063,-121.440303897094,-121.2659,-6.506067,1121.87101020269,1116.353,103.798,84.2843,84.68794,6482.069,550.6274
8.000036,S,2.179998,0.9113698,-0.006308039,0.8554037,-0.0006982459,0,25.35203,37.80326,-0.03080985,53.15,67.7522,4.680193,-80.0630312272395,-79.93452,-4.534477,1025.34366856743,1019.949,97.70631,84.11371,84.52803,7546.265,651.0922
9.000036,S,3.179997,0.8473781,0.0003134726,0.8432392,0.001930245,0,25.35203,30.81851,0.07044069,53.15,67.79372,4.693499,-71.1953213650766,-71.08624,-3.939577,950.177653175343,944.812,93.50079,83.90844,84.34828,8527.554,746.6537
