Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,68.72556,0,0,102.58,127.6623,6.270578,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3124186,-0.6952534,0.9532116,-0.6094294,911.0223,64.69661,10.91293,-7.138917,100.7676,127.2435,6.618972,415.802553588713,412.7856,49.99812,364.656506057868,363.1155,26.15382,84.03547,85.88032,173.3975,10.47865
1.999998,B,1.999998,0.6122748,0.01882165,0.9549183,0.02540796,653.4493,60.9174,41.17043,1.104511,98.95524,127.6445,7.172321,291.373905535118,289.6415,31.72624,708.167823712159,704.634,63.32328,84.29254,84.8648,720.8171,56.68196
2.999998,B,2.999998,0.8431048,0.00744228,0.9688089,0.006224451,584.4472,57.93712,76.79352,0.4959364,97.14286,127.658,7.628773,249.93587814986,248.2095,29.32554,970.980240125386,965.7115,93.67948,84.03596,84.45932,1560.961,135.4979
3.999997,B,3.999997,1.047728,0.001861687,1.844342,0.002392607,594.6189,55.03864,216.7005,0.2820053,95.33048,133.7238,9.598338,188.977763905261,187.4059,24.32332,1201.13453179974,1194.18,121.732,83.83327,84.1795,2647.624,243.6828
5.00002,B,5.00002,1.179773,0.001597918,2.364115,0.001701204,591.6472,52.13179,335.1479,0.2416237,93.51806,131.6642,9.536548,126.411330861187,125.0503,18.49992,1345.96806218156,1337.673,141.8661,83.63726,83.94616,3919.98,376.0237
6.000038,S,0.18,1.219104,0.01558976,0.8192062,0.005713737,0,25.2804,71.3264,0.4965997,53.15,63.60559,3.351151,-122.793470568575,-122.3487,-10.44184,1381.88558799085,1372.978,149.3149,83.50658,83.79333,5304.597,525.2581
7.000038,S,1.179999,1.122776,-0.0006597576,0.8430663,-0.0009042171,0,25.2804,58.89757,-0.06306316,53.15,63.72254,3.388635,-106.995332680126,-106.679,-8.221446,1267.11081032924,1258.484,140.272,83.30971,83.64001,6618.432,669.9313
8.000036,S,2.179998,1.038632,0.007013073,0.8301462,0.001662977,0,25.2804,47.06099,0.09412597,53.15,63.83403,3.42437,-91.9265447491256,-91.66517,-6.92721,1167.40335704822,1158.982,132.634,83.12081,83.47147,7825.499,806.2608
9.000036,S,3.179997,0.9692323,0.002868066,0.7014022,0.0006143912,0,25.2804,32.90333,0.0287824,53.15,63.79475,3.411777,-73.9220750281269,-73.75733,-4.932489,1085.34552564331,1077.021,126.8316,82.902,83.28369,8941.61,935.8325
