Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,64.92222,0,0,102.58,113.1893,2.652336,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3330225,0.1504053,0.7768204,0.08792132,911.0493,60.89325,10.10115,1.169828,100.6188,113.049,3.107561,443.943589910571,442.5429,35.23766,388.700390240712,387.5046,23.13102,85.655,86.58394,184.8413,10.4303
1.999998,B,1.999998,0.6549031,0.02046901,0.7807946,0.01510475,653.5649,57.11406,38.4454,0.7499543,98.65754,113.165,3.626876,314.465248661373,313.0927,29.34883,757.380431629105,754.5793,57.7434,85.09122,85.62403,770.1113,52.2339
2.999998,B,2.999998,0.9057085,0.01599835,0.7861769,0.006712726,584.7012,54.13377,71.62038,0.6147404,96.6963,113.3199,4.155893,272.913742939387,271.5568,27.18116,1042.74805859926,1038.549,86.15023,84.87237,85.25803,1671.779,124.5063
3.999997,B,3.999997,1.132152,0.0006757049,1.199089,0.0005456452,595.0487,51.2353,163.2912,0.07458021,94.73507,116.7335,5.499603,239.119905173769,237.7491,25.56745,1297.44304315544,1291.893,112.5438,84.6992,85.02122,2841.346,224.0199
5.00002,B,5.00002,1.328688,0.001272412,1.448926,0.0007152981,592.3423,48.32845,257.1769,0.1272827,92.7738,116.4469,5.918286,191.143047097311,189.883,21.91143,1514.71060136402,1507.867,136.4889,84.55275,84.8278,4246.362,348.8472
6.000038,S,0.18,1.40894,-0.006525788,0.7497525,0.000822212,0,25.08647,85.30779,0.09338655,53.15,63.51418,3.321851,-141.474282992699,-141.1071,-10.18622,1594.25612157102,1586.802,146.652,84.45071,84.71973,5830.346,494.3138
7.000038,S,1.179999,1.298633,-0.01512588,0.7917652,-0.004082738,0,25.08647,71.68285,-0.369007,53.15,63.5753,3.341441,-124.015013314249,-123.7458,-8.167038,1461.94268612701,1454.766,137.345,84.30534,84.60667,7349.017,636.2201
8.000036,S,2.179998,1.200883,0.001025466,0.8317344,0.0007689322,0,25.08647,60.45622,0.05580047,53.15,63.65789,3.367912,-109.602385639961,-109.3438,-7.524383,1345.49592087065,1338.541,129.2932,84.17289,84.48277,8743.896,769.4483
9.000036,S,3.179997,1.114142,-0.001324062,0.8486121,-0.0005195912,0,25.08647,49.95801,-0.03054125,53.15,63.74754,3.396647,-96.1426618974173,-95.93776,-6.273567,1242.82045351078,1236.03,122.4052,84.00655,84.34439,10029.54,895.2041
10.00004,S,4.180001,1.03701,0.000925507,0.8313471,0.000166193,0,25.08647,40.76162,0.008136666,53.15,63.85504,3.431102,-84.3484448138854,-84.18179,-5.299658,1152.03643827034,1145.36,116.5134,83.82948,84.19149,11218.85,1014.581
11.00006,S,5.180024,0.9720237,0.0006841038,0.7100286,0.0001842731,0,25.08647,29.23967,0.00757875,53.15,63.89885,3.445145,-69.5793499481989,-69.46919,-3.913768,1075.74231755999,1069.109,111.944,83.6346,84.02247,12324.48,1128.694
12.00008,S,6.180047,0.9792693,0.001592527,0.6148458,0.0004446517,334.5228,24.86655,24.62237,0.01792853,53.01307,63.89337,3.487276,369.028699845856,366.1409,46.07627,1084.15448160214,1077.024,116.803,83.42668,83.81048,13366.95,1239.563
13.00011,S,7.180069,1.368524,0.0007315093,0.6326439,0.0002173481,364.6316,23.18778,46.92301,0.01620848,52.25251,63.53865,3.617355,408.905278530425,405.571,52.11229,1507.14391134588,1496.687,169.8959,83.24747,83.52381,14651.62,1382.292
14.00013,S,8.180092,1.753812,0.0004608484,0.5364612,0.0001359397,361.2362,21.60287,60.85731,0.01548829,51.49194,63.37315,3.808079,415.448447599379,411.9259,53.98579,1918.60206211607,1904.74,222.881,83.10885,83.32595,16353.71,1578.508
15.00015,S,9.180115,2.150579,0.0003466188,0.523923,0.0001023064,357.1234,20.04883,81.69606,0.01600899,50.73138,63.29193,4.025816,410.093879050608,406.4855,54.28193,2333.60795616246,2316.184,277.3012,82.99438,83.17285,18466.64,1828.568
16.00018,S,10.18014,2.508435,0.0003159841,0.5076239,0.00008983579,93.31165,18.66084,96.57851,0.01708703,49.97082,62.99523,4.17449,-37.8106944708912,-37.80966,-0.279691,2691.48822992478,2670.821,325.5675,82.89537,83.05006,20980.22,2132.214
