Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,67.70463,0,0,102.58,116.6872,3.526794,0,0,0,0,0,0,87,87,0,0
0.010,B,0.010,0.010,0,1.211354,0,258.4948,67.70463,0,0,102.5615,116.6872,3.53142,90.7253705272972,90.4973022151716,6.42893063357068,7.45442546242035,0.904973,0.06428931,87,87,0.004524865,0.0003214465
0.02,B,0.02,0.010,0,1.211354,0,510.7058,67.69832,0.005959445,0,102.543,116.6872,3.536045,210.589753834253,210.206298736618,12.7026135666287,8.10479423205569,3.007036,0.1913154,87,87,0.02408491,0.00159947
0.03,B,0.03,0.010,0,1.211354,0,762.9168,67.67938,0.00704468,0,102.5245,116.6872,3.54067,330.552891328626,330.00747079872,18.9811270146547,9.96585468758128,6.307111,0.3811266,87,87,0.07065564,0.00446168
0.04,B,0.04,0.010,0,1.211354,0,763.8398,67.64783,0.01065138,0,102.506,116.6872,3.545295,331.159333523007,330.61308972448,19.0128662288237,12.4468179231268,9.613241,0.5712553,87,87,0.1502574,0.00922359
0.05,B,0.05,0.01078079,0,1.20424,0,764.7629,67.60993,0.01651713,0,102.4875,116.6872,3.54992,331.799457923155,331.25234510578,19.0463681582711,15.2522827987403,12.92576,0.761719,87,87,0.2629524,0.01588846
0.05999999,B,0.05999999,0.01321074,0,1.182128,0,765.6861,67.57199,0.02434656,0,102.469,116.6872,3.554546,332.439613522661,331.891631611962,19.0798717250859,18.2365725499105,16.24468,0.9525177,87,87,0.4088046,0.02445964
0.06999999,B,0.06999999,0.01579559,0,1.159985,0,767.0008,67.534,0.03415389,0,102.4505,116.6872,3.559171,333.266327068399,332.71722274064,19.1231391099,21.3294748564363,19.57185,1.143749,87,87,0.5878872,0.03494098
0.07999999,B,0.07999999,0.01847451,0,1.139106,0,768.3156,67.49596,0.04588005,0,102.432,116.6872,3.563796,334.093418448433,333.543191137838,19.1664262747951,24.4932549672047,22.90728,1.335413,87,87,0.8002828,0.04733679
0.08999999,B,0.08999999,0.02121483,0,1.119889,0,769.6304,67.45785,0.05947912,0,102.4135,116.6872,3.568421,334.920912450878,334.369561558331,19.2097345171278,27.7066424521089,26.25098,1.52751,87,87,1.046074,0.0616514
0.09999999,B,0.09999999,0.02399813,0,1.102351,0,771.0192,67.41967,0.07491708,0,102.395,116.6872,3.573046,335.784171786899,335.231648694243,19.2549146025917,30.9572199292536,29.6033,1.720059,87,87,1.325346,0.07788925
0.11,B,0.11,0.02681364,0,1.086366,0,772.4081,67.38142,0.09217007,0,102.3765,116.6872,3.577672,336.647920422469,336.094224408978,19.3001203027439,34.2369352062893,32.96424,1.91306,87,87,1.638183,0.09605484
0.12,B,0.12,0.0296544,0,1.071772,0,773.797,67.34311,0.1112188,0,102.358,116.6872,3.582297,337.512200251231,336.957330539618,19.3453538101891,37.5404839608558,36.33381,2.106514,87,87,1.984674,0.1161527
0.13,B,0.13,0.03251582,0,1.058406,0,775.1289,67.30473,0.1320485,0,102.3395,116.6872,3.586922,338.349741735836,337.79373458388,19.3891879299346,40.8639711381651,39.71175,2.300406,87,87,2.364901,0.1381873
0.14,B,0.14,0.03539451,0,1.04612,0,776.4608,67.26628,0.1546461,0,102.321,116.6872,3.591547,339.187732160673,338.630586906883,19.433045551339,44.204824233131,43.09806,2.494736,87,87,2.77895,0.162163
0.15,B,0.15,0.03828825,0,1.034782,0,777.7928,67.22777,0.1790026,0,102.3025,116.6872,3.596172,340.026240966318,339.467956866131,19.4769301179336,47.5611771929307,46.49274,2.689505,87,87,3.226904,0.1880842
0.16,B,0.16,0.04119544,0,1.02428,0,779.2579,67.18919,0.2051112,0,102.284,116.6872,3.600797,340.928978995954,340.369468745756,19.5241764219501,50.9322781431195,49.89643,2.884747,87,87,3.70885,0.2159555
0.17,B,0.17,0.04411541,0,1.016125,0,780.723,67.15054,0.2333419,0,102.2655,116.6872,3.605422,341.832151288375,341.271414239514,19.5714454601734,54.3170997269857,53.30915,3.080462,87,87,4.224878,0.2457816
0.18,B,0.18,0.04704728,0,1.010274,0,782.1882,67.11181,0.2638547,0,102.247,116.6872,3.610048,342.735717577344,342.1737531472,19.61873493413,57.7148245727559,56.73089,3.276649,87,87,4.775078,0.2775671
0.19,B,0.19,0.04999034,0,1.007153,0,783.6924,67.07301,0.2969724,0,102.2285,116.6872,3.614673,343.658241147875,343.095023514446,19.6670167659726,61.1250092333384,60.16184,3.473319,87,87,5.359541,0.311317
0.2,B,0.2,0.05294421,0,1.005846,0,785.1968,67.03414,0.3326654,0,102.21,116.6872,3.619298,344.581046637442,344.016575368777,19.7153131675233,64.547161740607,63.60201,3.670472,87,87,5.978361,0.3470359
0.21,B,0.21,0.05590847,0,1.004491,0,786.7013,66.99519,0.3704511,0,102.1915,116.6872,3.623923,345.504379467668,344.938653787791,19.7636371755016,67.9808688633156,67.05139,3.868108,87,87,6.631628,0.3847288
0.22,B,0.22,0.05888274,0,1.003106,0,788.1586,66.95617,0.4103385,0,102.173,116.6872,3.628549,346.405608143218,345.838658014172,19.8108045275684,71.4256032709132,70.50978,4.066216,87,87,7.319433,0.4244004
0.23,B,0.23,0.0618666,0,1.001704,0,789.616,66.91707,0.4523354,0,102.1545,116.6872,3.633174,347.307268900594,346.739093690403,19.857994308277,74.8810853569566,73.97717,4.264796,87,87,8.041868,0.4660555
0.24,B,0.24,0.06485978,0,1.000295,0,791.0734,66.8779,0.4964513,0,102.136,116.6872,3.637799,348.209386305967,347.639985338656,19.9052079948168,78.3471114498432,77.45358,4.463848,87,87,8.799022,0.5096987
0.25,B,0.25,0.06786211,0,0.9988863,0,792.5383,66.83865,0.542696,0,102.1175,116.6872,3.642424,349.115616792246,348.544984423583,19.9526369534093,81.8235146863773,80.93903,4.663374,87,87,9.590984,0.5553349
0.26,B,0.26,0.07087346,0,0.9974843,0,794.0032,66.79933,0.5910808,0,102.099,116.6872,3.647049,350.022330841858,349.450466348428,20.0000914206313,85.3101578656559,84.43354,4.863375,87,87,10.41785,0.6029686
0.27,B,0.27,0.0738937,0,0.996093,0,795.4683,66.75994,0.6416163,0,102.0805,116.6872,3.651675,350.929520592352,350.356423283913,20.0475705979915,88.8068975952444,87.9371,5.063851,87,87,11.2797,0.6526048
0.28,B,0.28,0.07692271,0,0.9947156,0,796.9229,66.72047,0.6943132,0,102.062,116.6872,3.6563,351.832118228422,351.257794291268,20.0948094475021,92.3135900660282,91.44968,5.264799,87,87,12.17663,0.704248
0.29,B,0.29,0.07996037,0,0.9933546,0,798.3776,66.68094,0.7491819,0,102.0435,116.6872,3.660925,352.735193608667,352.159642339996,20.1420733071282,95.8301375183997,94.97128,5.46622,87,87,13.10874,0.7579031
0.3,B,0.3,0.08300659,0,0.9920117,0,799.8324,66.64133,0.8062333,0,102.025,116.6872,3.66555,353.638760103249,353.061980782349,20.1893628776983,99.356455669065,98.5019,5.668114,87,87,14.07611,0.8135748
0.31,B,0.31,0.0860613,0,0.9906882,0,801.3217,66.60165,0.8654793,0,102.0065,116.6872,3.670175,354.559389415997,353.981358809296,20.2375452703472,102.892630970328,102.0417,5.87049,87,87,15.07882,0.8712678
0.32,B,0.32,0.08912458,0,0.989385,0,802.811,66.56189,0.9269334,0,101.988,116.6872,3.6748,355.480506854971,354.901224233467,20.2857534110311,106.438619517627,105.5907,6.073348,87,87,16.11699,0.930987
0.33,B,0.33,0.0921964,0,0.9881026,0,804.3005,66.52206,0.9906087,0,101.9695,116.6872,3.679425,356.402172265074,355.821636829877,20.3339902373036,109.994365424554,109.1489,6.276688,87,87,17.19068,0.9927372
0.3399999,B,0.3399999,0.09527668,0,0.9868413,0,805.8377,66.48216,1.056516,0,101.951,116.6872,3.684051,357.347409378127,356.765589032656,20.3834607326808,113.560118859578,112.7166,6.480523,87,87,18.30001,1.056523
0.3499999,B,0.3499999,0.09836569,0,0.9856012,0,807.3751,66.44218,1.124674,0,101.9325,116.6872,3.688676,358.293160303575,357.710054304377,20.4329579327857,117.135737249818,116.2937,6.684853,87,87,19.44506,1.12235
0.3599999,B,0.3599999,0.1014633,0,0.9843822,0,808.9125,66.40213,1.195093,0,101.914,116.6872,3.693301,359.239477360665,358.655084871337,20.4824849639274,120.721182140372,119.8802,6.889678,87,87,20.62593,1.190223
0.3699999,B,0.3699999,0.1045694,3.665622,0.9831844,0,810.393,66.362,1.267786,0,101.8955,116.6872,3.697926,360.158742473329,359.5731,20.5306,124.316219061416,123.4759,7.094984,87,86.71137,21.86069,1.260146
0.3799999,B,0.3799999,0.1076839,3.559392,1.199503,3.30048,811.8736,66.32179,1.640157,4.778257,101.877,115.0722,3.29881,360.941554811817,360.4732,18.38146,127.918106694688,127.0806,7.278799,86.9994,86.72185,23.1315,1.332015
0.3899999,B,0.3899999,0.1108043,3.457269,1.185646,3.200725,813.3544,66.28151,1.71645,4.898997,101.8585,115.1167,3.314555,361.862174736435,361.3954,18.37385,131.529538337593,130.6945,7.462538,86.99761,86.73201,24.43844,1.405722
0.3999999,B,0.3999999,0.1139331,3.358845,1.172674,3.105046,814.8892,66.24115,1.794814,5.017655,101.84,115.1596,3.329903,362.809603849526,362.3439,18.3768,135.15079649101,134.3179,7.646306,86.9946,86.74184,25.78162,1.481266
0.4099999,B,0.4099999,0.1170704,3.263766,1.161533,3.012978,816.4241,66.20071,1.876926,5.13381,101.8215,115.201,3.344891,363.756827181635,363.2917,18.3894,138.781866678471,137.9508,7.8302,86.99032,86.75134,27.16113,1.558648
0.4199999,B,0.4199999,0.1202162,3.17172,1.151139,2.92423,817.9591,66.1602,1.961346,5.247242,101.803,115.2412,3.359554,364.704560675092,364.2395,18.41204,142.422736679719,141.5932,8.01432,86.98476,86.76046,28.57706,1.637871
0.4299999,B,0.4299999,0.1233706,3.082401,1.141383,2.838496,819.555,66.11961,2.048014,5.357661,101.7845,115.2802,3.373924,365.682460891915,365.2169,18.44663,146.07369630666,145.2454,8.198787,86.97791,86.7692,30.02952,1.718936
0.4399998,B,0.4399998,0.1265337,2.995561,1.132196,2.755474,821.1511,66.07895,2.136929,5.464684,101.766,115.3181,3.388031,366.660910263011,366.1943,18.4921,149.734637862067,148.9073,8.383708,86.96971,86.77756,31.51859,1.801849
0.4499998,B,0.4499998,0.1297056,2.910954,1.123529,2.674921,822.7473,66.03821,2.228098,5.567998,101.7475,115.355,3.401895,367.640024962909,367.1718,18.54878,153.405654017654,152.579,8.569196,86.96017,86.78551,33.04438,1.886613
0.4599998,B,0.4599998,0.1328862,2.828365,1.115326,2.596596,824.2912,65.99738,2.321509,5.667189,101.729,115.3912,3.415546,368.594092999851,368.1237,18.61577,157.086439784259,156.2602,8.755353,86.94925,86.79304,34.60698,1.973236
0.4699998,B,0.4699998,0.1360754,2.747601,1.107564,2.520287,825.8351,65.95648,2.417198,5.761874,101.7105,115.4265,3.429002,369.548773414123,369.0756,18.69485,160.776991402123,159.9509,8.942302,86.93694,86.80012,36.20649,2.061724
0.4799998,B,0.4799998,0.139273,2.668485,1.1002,2.445808,827.3792,65.9155,2.515156,5.85168,101.692,115.4611,3.442283,370.503988609731,370.0274,18.7864,164.477405609021,163.6512,9.130166,86.92322,86.80676,37.84301,2.152087
0.4899998,B,0.4899998,0.1424792,2.590854,1.093202,2.372986,828.9296,65.87445,2.615397,5.936192,101.6735,115.4951,3.455405,371.462864837261,370.9822,18.89093,168.187581455475,167.361,9.319076,86.90807,86.81292,39.51662,2.244333
0.4999998,B,0.4999998,0.145694,2.514555,1.086542,2.301664,830.4802,65.83332,2.717928,6.015001,101.655,115.5285,3.468388,372.422325643179,371.9369,19.00871,171.907617892117,171.0804,9.509163,86.89147,86.8186,41.22742,2.338474
0.5099998,B,0.5099998,0.1489173,2.439457,1.080197,2.231696,832.0309,65.79211,2.822767,6.087667,101.6365,115.5614,3.481244,373.382298415949,372.8914,19.14013,175.63741577946,174.8093,9.700564,86.87343,86.82378,42.97551,2.434523
0.5199998,B,0.5199998,0.1521492,2.365437,1.074144,2.162953,833.6031,65.75082,2.929922,6.153765,101.618,115.5939,3.493989,374.353326536331,373.8562,19.28613,179.377175962119,178.5479,9.893426,86.85392,86.82846,44.76099,2.532493
