Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,67.55994,0,0,102.58,103.4467,0.2166729,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.31805,0.6278527,1.097648,0.765341,911.0302,63.53097,13.02209,9.290021,100.7245,103.3124,0.6469872,422.630099487786,422.0352,22.41631,371.21987654927,370.2976,18.81618,86.58821,87.09109,176.7302,9.28415
1.999998,B,1.999998,0.6218342,0.02953882,1.104573,0.03298954,653.4818,59.75178,49.09676,1.478376,98.86892,103.4408,1.142977,293.345418019955,292.4599,22.77589,719.166705817214,717.2932,44.54193,85.89293,86.44665,734.6528,41.02276
2.999998,B,2.999998,0.8524066,0.006034383,1.129847,0.00716483,584.5095,56.77149,91.45333,0.5828776,97.01337,103.4454,1.608011,247.355466621672,246.4736,20.86843,981.552885130832,978.816,65.91324,85.72636,86.14753,1588.076,96.40461
3.999997,B,3.999997,1.058046,0.003057696,1.661264,0.004410485,594.7072,53.87302,198.7515,0.529448,95.15784,105.0463,2.472117,204.414504641918,203.5678,18.58603,1212.94162870488,1209.34,86.06821,85.58659,85.92915,2687.319,172.6181
5.00002,B,5.00002,1.215731,0.002225835,2.147974,0.003093157,591.7961,50.96616,322.461,0.4652805,93.30225,106.2429,3.235166,137.995435988217,137.2573,14.25391,1386.74967119805,1382.376,102.7161,85.4505,85.7505,3989.726,267.3824
6.000038,S,0.18,1.230229,-0.05070671,1.762431,-0.04920725,0,29.68839,155.5709,-4.331069,53.15,71.16166,5.772967,-200.804781352368,-200.6463,-7.976372,1393.22343590846,1388.709,104.7313,85.33562,85.68713,5411.965,374.7004
7.000038,S,1.179999,1.09162,-0.01227566,1.431487,0.00282717,0,29.68839,94.1435,0.185528,53.15,71.10252,5.754011,-134.122739782222,-133.8802,-8.062343,1231.24962531002,1227.002,94.84979,85.22711,85.57971,6713.571,474.1816
8.000036,S,2.179998,0.9922445,-0.007766923,1.209953,-0.01877292,0,29.68839,62.45057,-0.9672155,53.15,70.4549,5.546441,-99.8165413273071,-99.72324,-4.31478,1114.93933018477,1110.829,88.31354,85.07088,85.45441,7879.022,565.5651
9.000036,S,3.179997,0.9176571,0.01364678,0.9928502,0.01210188,0,29.68839,41.74504,0.5080671,53.15,69.70628,5.306501,-77.3342691018119,-77.2179,-4.240884,1027.50826786527,1023.458,83.80754,84.92468,85.31869,8943.878,651.4691
10.00004,S,4.180001,0.8558915,-0.002516713,0.9662547,-0.0006706971,0,29.68839,33.72651,-0.02337667,53.15,69.53123,5.250395,-68.6640692296233,-68.59616,-3.05307,955.115604883689,951.0761,80.41505,84.72607,85.16705,9930.102,733.5317
11.00006,S,5.180024,0.7996335,0.0008310588,0.9586262,0.001648909,0,29.68839,28.36713,0.04872481,53.15,69.53102,5.250327,-62.8536261724534,-62.7942,-2.732539,889.499094731076,885.4435,77.50867,84.52743,84.99728,10847.55,812.4654
12.00008,S,6.180047,0.7990044,0.001431037,0.8878472,0.001154251,330.7408,29.46847,25.3322,0.03315755,53.04021,69.53113,5.285549,301.45298110825,299.6127,33.25853,889.764986492439,885.3738,80.9541,84.30675,84.7757,11707.64,889.1939
13.00011,S,7.180069,1.109188,0.0005857738,1.325434,0.0005339861,360.4893,27.7897,69.81387,0.02826618,52.43044,71.11772,5.989515,304.554919756859,302.5431,34.94813,1229.48534708421,1223.002,118.7615,84.11396,84.4536,12762.88,988.8652
14.00013,S,8.180092,1.354931,0.0001617529,2.07438,0.0001362942,356.5922,26.20479,154.1479,0.01015751,51.82066,71.20029,6.211422,216.610646232673,214.9071,27.11292,1493.09743106487,1484.772,150.1199,83.94677,84.22665,14125.42,1123.964
15.00015,S,9.180115,1.560498,0.001216991,1.768848,0.0009066327,351.7427,24.65075,163.1534,0.08383514,51.21088,70.96403,6.331138,214.205727485078,212.4464,27.39746,1709.48051012845,1699.458,177.5058,83.79387,84.03716,15718.79,1287.742
16.00018,S,10.18014,1.735169,-0.001081755,1.59309,0.0002363374,87.01666,23.26276,168.3582,0.02493795,50.6011,70.65997,6.429127,-144.542016651142,-144.0781,-11.57133,1884.6051841661,1873.059,200.9597,83.65337,83.87618,17520.73,1478.573
17.0002,S,11.18016,1.541589,-0.01554442,1.923414,-0.01004523,0,23.21267,148.6836,-0.774296,50.42435,70.99136,6.591991,-238.109376822642,-237.1533,-21.31637,1662.33492058298,1651.685,180.5321,83.49537,83.76223,19292.15,1670.505
18.00022,S,12.18018,1.346623,0.02017414,2.186951,0.03465483,0,23.21267,120.6336,1.906319,50.42435,71.19364,6.656824,-199.181239816953,-198.0531,-21.16922,1443.84499794742,1434.118,159.9789,83.36575,83.63485,20830.94,1840.498
19.00024,S,13.18021,1.204791,0.03180845,1.692381,0.04160483,0,23.21267,70.40969,1.72744,50.42435,71.15475,6.644358,-129.562720560546,-128.8617,-13.4596,1285.68515760291,1276.529,145.8317,83.18978,83.48273,22179.88,1992.831
20.00027,S,14.18023,1.104517,0.02474527,1.45389,0.03517554,0,23.21267,48.15371,1.163078,50.42435,71.10867,6.629588,-98.7208523719566,-98.27462,-9.375807,1173.41402469509,1164.558,136.5578,82.98098,83.31196,23397.33,2133.763
21.00029,S,15.18025,1.024541,-0.0145479,1.304278,-0.0205588,0,23.21267,35.34558,-0.5563074,50.42435,70.77931,6.524026,-81.064581724735,-80.904,-5.099921,1083.88050166827,1075.179,129.7309,82.72046,83.11996,24515.33,2266.753
22.00031,S,16.18027,0.9590061,0.004263332,1.112874,0.00801383,0,23.21267,25.20823,0.1812852,50.42435,70.12269,6.31357,-66.9705905603768,-66.81504,-4.561845,1010.56199144707,1001.907,124.6419,82.50014,82.90857,25552.35,2393.812
23.00034,S,17.1803,0.9037502,0.00621728,0.9731663,0.006752548,0,23.21267,18.7259,0.1297759,50.42435,69.56762,6.135663,-57.9986190173034,-57.89368,-3.487352,948.780412341343,940.0792,120.8655,82.24058,82.67371,26522.26,2516.485
24.00036,S,18.18032,0.8536726,-0.0006098503,0.9659538,-0.0001942356,0,23.21267,15.90063,-0.003193469,50.42435,69.53133,6.124033,-54.0983443529165,-54.02038,-2.903344,893.001401211841,884.2005,117.7289,81.94872,82.41583,27433.8,2635.75
25.00038,S,19.18034,0.8065203,0.0007529619,0.9595601,0.0009046242,0,23.21267,13.54701,0.01275607,50.42435,69.53118,6.123984,-50.8370568031644,-50.77119,-2.587008,840.813834396377,831.8724,114.9606,81.63747,82.13184,28291.3,2752.069
26.0004,S,20.18037,0.7618096,0.002476384,0.9534976,0.002610812,0,23.21267,11.56442,0.03162679,50.42435,69.53082,6.123867,-48.089218295985,-48.03305,-2.32358,791.646357705652,782.5231,112.5047,81.29555,81.81855,29098.02,2865.781
27.00043,S,21.18039,0.7191522,0.002350506,0.9477135,0.002350255,0,23.21267,9.882571,0.02447811,50.42435,69.53088,6.123887,-45.7614010653634,-45.71483,-2.064012,745.03934697326,735.6912,110.3174,80.9165,81.472,29856.7,2977.171
28.00045,S,22.18041,0.6780867,0.003093297,0.9421452,0.003115554,0,23.21267,8.619053,0.0284666,50.42435,69.53071,6.123833,-44.0102383147876,-43.96968,-1.888999,700.465318446202,690.8484,108.3376,80.49791,81.08756,30569.61,3086.485
29.00047,S,23.18044,0.6384424,0.003638431,0.9367697,0.003677848,0,23.21267,7.357368,0.02884899,50.42435,69.53059,6.123794,-42.2635365406399,-42.22958,-1.69384,657.713358255414,647.7786,106.5498,80.03247,80.65935,31238.56,3193.912
30.0005,S,24.18046,0.6001112,0.004324989,0.9315722,0.004380973,0,23.21267,6.268764,0.02944205,50.42435,69.53044,6.123747,-40.7565848263054,-40.72818,-1.521368,616.633622358323,606.3252,104.9449,79.51308,80.18034,31865.28,3299.645
31.00052,S,25.18048,0.562905,0.00525629,0.9297733,0.00532957,0,23.21267,5.345607,0.03060029,50.42435,69.53024,6.123681,-39.4784313192356,-39.45454,-1.373249,577.000558528621,566.2555,103.4998,78.9306,79.64185,32451.26,3403.854
32.00054,S,26.1805,0.5266693,0.006416949,0.9280629,0.006509787,0,23.21267,4.542116,0.03181546,50.42435,69.52998,6.1236,-38.365935068167,-38.34588,-1.240347,538.627346496996,527.3733,102.195,78.27348,79.03308,32997.82,3506.69
