Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,65.5164,0,0,102.58,109.0201,1.610018,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3296497,0.4563141,0.7839845,0.2421615,911.045,61.48744,9.989516,3.157313,100.6436,108.7196,2.018992,439.370538414098,438.3245,30.30021,384.765158121117,383.6523,21.90777,86.09754,86.73178,182.993,10.17394
1.999998,B,1.999998,0.6481507,0.1380736,0.7884915,0.06896155,653.547,57.70824,38.0384,3.354628,98.70723,108.933,2.556447,311.080891038107,310.0152,25.72735,749.588558489089,747.0422,54.39796,85.41409,85.8352,762.4804,49.07997
2.999998,B,2.999998,0.8961762,-0.01121285,0.7958345,-0.005027435,584.663,54.72796,71.02608,-0.4510412,96.77084,109.0137,3.06071,269.929390774865,268.6372,26.3805,1031.82744631773,1028.063,80.72377,85.09306,85.51034,1655.11,116.7878
3.999997,B,3.999997,1.121918,0.0008621832,1.17557,0.0005046149,594.9876,51.82948,157.3739,0.06780548,94.83445,109.7391,3.726161,239.631847295823,238.3845,24.41828,1285.85980461583,1280.866,105.8804,84.94963,85.2745,2813.778,210.2832
5.00002,B,5.00002,1.323678,0.002082368,1.341797,0.00113994,592.2649,48.92263,236.7139,0.2016422,92.89802,107.5963,3.674573,201.818810655257,200.6432,21.75175,1509.29644774694,1503.109,129.1901,84.81223,85.08758,4209.987,328.031
6.000038,S,0.18,1.393958,-0.04385933,0.9745576,-0.01332064,0,24.10181,108.7384,-1.482947,53.15,64.12349,3.517144,-177.272553227904,-176.9513,-10.6675,1577.16243343946,1570.51,137.3705,84.69182,85.00114,5786.904,465.477
7.000038,S,1.179999,1.264834,-0.0221468,0.8906237,-0.00624179,0,24.10181,76.73312,-0.5367571,53.15,64.13773,3.521707,-134.525831240691,-134.2633,-8.40033,1424.10414927428,1417.782,126.7054,84.57703,84.89312,7276.792,597.2676
8.000036,S,2.179998,1.161667,0.004510093,0.8756933,0.0001998944,0,24.10181,59.87177,0.01364344,53.15,64.15778,3.528135,-112.00137747946,-111.7631,-7.30192,1302.00094105002,1295.894,118.6221,84.45296,84.7699,8631.175,719.7872
9.000036,S,3.179997,1.073419,-0.0007833804,0.8814636,-0.000988693,0,24.10181,48.53148,-0.05434741,53.15,64.17973,3.535168,-96.8671750254311,-96.68221,-5.983299,1197.99980388869,1192.047,111.944,84.28509,84.63514,9873.364,834.9526
10.00004,S,4.180001,0.9977913,0.001905977,0.7800224,0.0009790314,0,24.10181,35.69402,0.04473644,53.15,64.03928,3.490152,-79.73093858865,-79.59596,-4.637426,1109.25591104251,1103.396,106.5331,84.10996,84.48518,11019.13,944.0579
11.00006,S,5.180024,0.936219,0.00112325,0.6588328,0.0004941536,0,24.10181,25.4165,0.0190393,53.15,63.86182,3.433277,-66.0201649936896,-65.93342,-3.38324,1037.00241608871,1031.16,102.588,83.9163,84.31845,12084.92,1048.521
12.00008,S,6.180047,0.9479732,0.001930662,0.5874073,0.0006558114,333.9084,23.88189,22.29544,0.02507653,53.00542,63.89558,3.490438,387.847279907677,385.0914,46.15329,1050.83668318365,1044.507,107.8295,83.71007,84.10596,13091.2,1150.268
13.00011,S,7.180069,1.350721,0.0005530176,0.8066069,0.0001903044,363.992,22.20312,59.00856,0.01399898,52.20237,64.13981,3.826103,409.996512450572,406.916,50.16482,1489.1916823024,1479.713,160.4187,83.5326,83.81261,14352.45,1283.922
14.00013,S,8.180092,1.712766,0.0003137455,0.8631865,0.0001151176,360.5782,20.61821,94.68146,0.01267877,51.39932,63.85209,3.991274,382.989261188301,379.9311,48.30252,1875.67966760061,1863.211,208.5793,83.3902,83.61256,16027.96,1468.564
15.00015,S,9.180115,2.083346,0.0004361474,0.7046613,0.0001393174,356.4049,19.06417,104.8148,0.02079484,50.59627,63.05298,3.992536,392.675704086606,389.4446,50.27039,2263.7774830026,2248.184,257.9143,83.27157,83.45557,18084.76,1701.643
16.00018,S,10.18014,2.433754,0.0002155555,0.5926715,0.00005643591,92.52817,17.67618,108.2682,0.01030484,49.79322,62.21736,3.982098,-60.7468486787779,-60.6785,-2.880844,2615.55396790691,2596.993,303.7115,83.17033,83.3297,20526.82,1984.516
17.0002,S,11.18016,2.273747,0.0004114597,0.782593,0.0001296401,0,17.62609,111.6572,0.0184605,49.56045,62.60075,4.179584,-235.791271729719,-234.5653,-24.01341,2418.64214380078,2400.971,284.5007,83.07016,83.2423,23043.09,2280.836
18.00022,S,12.18018,2.088967,0.0002521868,0.8387747,0.0001022458,0,17.62609,91.10555,0.01108571,49.56045,63.03986,4.320324,-198.278350291013,-197.2815,-19.85734,2202.72777295999,2186.115,262.6851,82.95897,83.14815,25332.47,2554.086
19.00024,S,13.18021,1.930856,0.0006326794,0.8963813,0.0002323309,0,17.62609,75.55923,0.01955111,49.56045,63.40236,4.436509,-169.901229790441,-169.0748,-16.73738,2019.49739053807,2003.736,244.4819,82.83762,83.04355,27424.14,2807.408
20.00027,S,14.18023,1.793095,0.00026792,0.9559901,0.0001241472,0,17.62609,63.5197,0.008235733,49.56045,63.69673,4.53086,-147.925899533314,-147.2343,-14.2875,1861.19502571038,1846.125,229.0321,82.70415,82.92796,29346.47,3043.963
21.00029,S,15.18025,1.670216,0.0005695851,1.017857,0.0002420253,0,17.62609,55.05139,0.01306996,49.56045,63.92721,4.604732,-132.46753207391,-131.8655,-12.61495,1721.30005721726,1706.802,215.6018,82.55891,82.80058,31121.05,3266.151
22.00031,S,16.18027,1.559544,0.0006026335,1.083514,0.0001973981,0,17.62609,47.08631,0.008565688,49.56045,64.0911,4.657261,-117.929127302217,-117.4156,-10.99345,1596.50605513853,1582.479,203.8327,82.39989,82.66038,32763.87,3475.734
23.00034,S,17.1803,1.461679,0.000846013,1.045758,0.0003005493,0,17.62609,36.83417,0.010572,49.56045,64.13869,4.672515,-99.2211410291491,-98.83139,-8.785851,1486.97766463645,1473.312,193.7976,82.22704,82.5064,34289.59,3674.355
24.00036,S,18.18032,1.381055,0.0005956491,0.9630704,0.0002312686,0,17.62609,27.9594,0.006706113,49.56045,64.13895,4.672596,-83.0314616704184,-82.75131,-6.815007,1396.65996298083,1383.203,186.0778,82.04056,82.33818,35716.06,3864.129
25.00038,S,19.18034,1.312183,0.001186558,0.9132736,0.0004449636,0,17.62609,22.09923,0.01075538,49.56045,64.14121,4.673322,-72.3427681221935,-72.13157,-5.523831,1319.51138266255,1306.152,179.9542,81.84116,82.15549,37059.48,4047.038
