Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
20.00027,S,14.18023,1.382792,0.002375654,1.081574,0.002990542,0,20.30744,52.56409,0.1451107,50.03441,67.26221,5.52173,-115.146545004244,-114.3588,-13.44588,1460.86777550594,1441.173,231.7362,80.58355,80.8652,24864.37,3241.959
21.00029,S,15.18025,1.289483,-0.007461965,1.055561,-0.003580475,0,20.30744,41.87569,-0.1418374,50.03441,67.27163,5.52475,-98.2417059332832,-97.67384,-10.54769,1355.03818603567,1335.863,219.8181,80.34214,80.65564,26250.98,3467.541
22.00031,S,16.18027,1.207969,0.003252485,1.061063,0.002880533,0,20.30744,34.80725,0.0943636,50.03441,67.28455,5.528891,-87.0261661695048,-86.52586,-9.318216,1263.00402179072,1244.186,209.8754,80.10034,80.4252,27539.63,3682.263
23.00034,S,17.1803,1.134483,-0.004055072,1.074553,-0.002315765,0,20.30744,29.39555,-0.06326631,50.03441,67.30101,5.534167,-78.4722583715506,-78.07875,-7.84883,1180.54503424618,1161.963,201.3,79.81673,80.17155,28741.58,3887.75
24.00036,S,18.18032,1.067772,-0.002289916,1.077757,-0.001167909,0,20.30744,24.76973,-0.0268073,50.03441,67.32416,5.541586,-71.1447101295417,-70.81489,-6.842597,1106.15127048453,1087.697,193.876,79.51715,79.89348,29865.43,4085.249
25.00038,S,19.18034,1.007301,0.003634258,0.9766971,0.002148897,0,20.30744,19.39544,0.04262206,50.03441,67.50947,5.600981,-62.6360101976561,-62.38354,-5.618159,1039.11162433763,1020.674,187.5433,79.19419,79.58835,30918.54,4275.842
26.0004,S,20.18037,0.9547322,0.0006768164,0.8511571,0.0004277789,0,20.30744,14.46794,0.007263303,50.03441,67.72895,5.671328,-54.8582961758349,-54.69078,-4.283835,980.952870267634,962.3813,182.6407,78.83396,79.2542,31909.15,4460.828
27.00043,S,21.18039,0.9081072,0.00158612,0.7516933,0.0008163257,0,20.30744,11.02617,0.01196161,50.03441,67.92223,5.733275,-49.4268406622366,-49.31087,-3.383885,929.489388118413,910.6534,178.8394,78.44723,78.88932,32844.95,4641.49
28.00045,S,22.18041,0.8647088,0.003112179,0.7462094,0.001564569,0,20.30744,9.475431,0.0198461,50.03441,67.95523,5.743854,-46.9744926062074,-46.87699,-3.025023,881.824800475206,862.6321,175.6427,78.02729,78.49118,33731.16,4818.702
29.00047,S,23.18044,0.8230775,0.003795018,0.7436857,0.001815753,0,20.30744,8.176523,0.0199423,50.03441,67.95501,5.743783,-44.922101643918,-44.84023,-2.710902,836.431189910268,816.8079,172.7816,77.56835,78.05614,34570.48,4992.888
30.0005,S,24.18046,0.7829628,0.00480063,0.7412617,0.002353838,0,20.30744,7.054593,0.02237749,50.03441,67.95454,5.743633,-43.1494482447849,-43.08054,-2.437613,793.008945425518,772.8779,170.212,77.06717,77.57993,35364.96,5164.361
31.00052,S,25.18048,0.7441561,0.00586394,0.7389093,0.002857371,0,20.30744,6.082687,0.02349622,50.03441,67.95411,5.743494,-41.6146313546774,-41.55676,-2.19391,751.306302952684,730.5846,167.9,76.51794,77.05725,36116.35,5333.397
32.00054,S,26.1805,0.706486,0.007560373,0.7366259,0.003679875,0,20.30744,5.238978,0.02614269,50.03441,67.95339,5.743264,-40.2822762645062,-40.2336,-1.9797,711.114893876254,689.7123,165.8162,75.91479,76.48186,36826.18,5500.237
33.00056,S,27.18053,0.6698067,0.009769386,0.7344027,0.004757093,0,20.30744,4.505332,0.02915011,50.03441,67.95246,5.742966,-39.1238836199206,-39.08294,-1.789433,672.256154308182,650.0732,163.9343,75.24994,75.84635,37495.75,5665.096
34.00059,S,28.18055,0.6339991,0.01260425,0.7322326,0.006133842,0,20.30744,3.866653,0.03235272,50.03441,67.95127,5.742584,-38.1155017373366,-38.08107,-1.619747,634.582385201088,611.5077,162.2325,74.51422,75.14176,38126.22,5828.165
35.00061,S,29.18057,0.5989659,0.0163627,0.7301366,0.0079654,0,20.30744,3.310388,0.03607095,50.03441,67.94968,5.742073,-37.2370699700962,-37.2081,-1.468562,597.970094022694,573.8778,160.6903,73.69689,74.35733,38718.67,5989.612
36.00063,S,30.1806,0.5646241,0.02148327,0.7294553,0.01045743,0,20.30744,2.830972,0.04053386,50.03441,67.94752,5.741381,-36.4792951786585,-36.45481,-1.33634,562.313164670573,537.059,159.2895,72.78479,73.47986,39273.89,6149.591
37.00066,S,31.18062,0.5309123,0.02838883,0.7287877,0.01382083,0,20.30744,2.412343,0.04568842,50.03441,67.9446,5.740447,-35.8169025255285,-35.79618,-1.218197,527.528343078523,500.9449,158.0142,71.76164,72.49304,39792.66,6308.234
38.00064,S,32.18061,0.4977826,0.03758648,0.7286198,0.01830325,0,20.30744,2.065178,0.05180759,50.03441,67.94073,5.739205,-35.2652974224024,-35.24744,-1.12213,493.54769707741,465.4389,156.8477,70.60739,71.37676,40275.63,6465.658
39.00048,S,33.18044,0.4651888,0.05046703,0.729396,0.02457185,0,20.30744,1.760266,0.05921511,50.03441,67.9353,5.737466,-34.7790058925067,-34.76355,-1.036746,460.306516083558,430.4406,155.7692,69.29758,70.10566,40723.37,6621.959
40.00031,S,34.18027,0.4331454,0.06867643,0.7300224,0.03343676,0,20.30744,1.492067,0.06823762,50.03441,67.92764,5.735009,-34.348825181506,-34.33538,-0.9609743,427.80096360375,395.8979,154.7715,67.80127,68.64759,41136.32,6777.224
41.00014,S,35.1801,0.4016791,0.09471118,0.7307179,0.04612537,0,20.30744,1.257076,0.07922525,50.03441,67.91668,5.731497,-33.9685311056045,-33.95675,-0.8945585,396.040069420332,361.7579,153.8449,66.07953,66.9614,41514.95,6931.526
41.99997,S,36.17994,0.3708368,0.1326441,0.7363887,0.06461949,0,20.30744,1.058831,0.09275894,50.03441,67.90074,5.726389,-33.641818528308,-33.63128,-0.8419973,365.053139588337,327.969,152.9776,64.08307,64.99381,41859.62,7084.932
42.99981,S,37.17977,0.340701,0.1888341,0.7422245,0.09205065,0,20.30744,0.8850373,0.1095678,50.03441,67.87716,5.718831,-33.3487005612738,-33.33916,-0.7976463,334.905010001839,294.4879,152.1587,61.749,62.67509,42170.67,7237.497
43.99964,S,38.1796,0.3114063,0.2736421,0.7483028,0.1335193,0,20.30744,0.7337625,0.1306796,50.03441,67.84167,5.707458,-33.0840017590647,-33.07523,-0.7617958,305.712297466325,261.2845,151.3799,58.99743,59.91337,42448.37,7389.263
44.99947,S,39.17943,0.2831464,0.4032555,0.7548165,0.197112,0,20.30744,0.6034551,0.1572749,50.03441,67.78762,5.690132,-32.8421837253252,-32.83397,-0.7344698,277.650019713963,228.3328,150.6323,55.72664,56.58696,42693,7540.267
45.9993,S,40.17926,0.2562017,0.6036366,0.7622617,0.2959212,0,20.30744,0.4929647,0.1909822,50.03441,67.70451,5.663493,-32.6168265374049,-32.60898,-0.7153997,250.978073962261,195.6134,149.9081,51.80971,52.53529,42904.79,7690.535
46.99913,S,41.1791,0.2309711,0.9131667,0.7724959,0.4497782,0,20.30744,0.4019097,0.2335148,50.03441,67.57717,5.622681,-32.4008701878822,-32.39324,-0.7031296,226.073425340069,163.1137,149.1997,47.09226,47.55092,43083.97,7840.088
47.99897,S,42.17893,0.2080168,1.383252,0.7880448,0.6863282,0,20.30744,0.3297864,0.2866208,50.03441,67.38614,5.561452,-32.1851785474441,-32.17772,-0.6928591,203.473164151987,130.8291,148.5017,41.39762,41.37986,43230.76,7988.94
48.9988,S,43.17876,0.1881088,2.063581,0.8145915,1.03488,0,20.30744,0.2769525,0.3511704,50.03441,67.11459,5.474419,-31.9613455842844,-31.95422,-0.6748598,183.91904799264,98.7635,147.8165,34.54285,33.74884,43345.38,8137.098
49.99863,S,44.17859,0.172238,2.953007,0.8602489,1.50165,0,20.30744,0.2440506,0.4253468,50.03441,66.76804,5.363345,-31.7260593967985,-31.71976,-0.6321949,168.368883915102,66.92697,147.1605,26.37512,24.45552,43428.04,8284.584
50.99846,S,45.17842,0.1615233,3.902998,0.9251322,2.014341,0,20.30744,0.2301474,0.5006305,50.03441,66.40782,5.247889,-31.4923325889777,-31.48767,-0.5418947,157.906167351469,35.32586,146.569,16.83028,13.55091,43478.99,8431.441
51.99829,S,46.17826,0.1569514,4.544032,0.9793103,2.370184,0,20.30744,0.2297703,0.5560148,50.03441,66.16923,5.171417,-31.305313268424,-31.30289,-0.389508,153.484443001033,3.938308,146.0989,6.014365,1.544117,43498.45,8577.762
52.99813,S,47.17809,0.1591795,4.185751,0.7831814,0.03570938,0,20.30744,0.1890025,0.008623684,50.03441,66.15502,5.166863,-32.1049043784618,-32.10358,-0.2916099,155.684126471348,-28.07489,145.7968,-6.20337,-10.89956,43486.27,8723.703
53.99796,S,48.17792,0.1678985,3.133034,0.781058,0.0267359,0,20.30744,0.2100848,0.007201296,50.03441,66.15502,5.166863,-32.0373177015866,-32.03588,-0.3035097,164.244376564664,-60.14512,145.5008,-18.34798,-22.45855,43441.99,8869.353
54.99779,S,49.17775,0.1820958,2.230229,0.7775016,0.01904742,0,20.30744,0.2469496,0.006060863,50.03441,66.15502,5.166863,-31.957428236422,-31.95577,-0.3255506,178.193882235043,-92.14174,145.187,-28.90683,-32.40092,43365.68,9014.699
55.99762,S,50.17759,0.2005371,1.43289,0.772795,0.01224396,0,20.30744,0.2994607,0.004754176,50.03441,66.15502,5.166863,-31.8611174904871,-31.85913,-0.3558699,196.335670723244,-124.0501,144.8467,-37.75212,-40.57752,43257.41,9159.719
56.99746,S,51.17742,0.2220828,0.9284452,0.7672992,0.007931484,0,20.30744,0.3675473,0.003807148,50.03441,66.15502,5.166863,-31.7446792661334,-31.74226,-0.3919079,217.56719834543,-155.8519,144.473,-44.82461,-47.16982,43117.29,9304.383
57.99729,S,52.17725,0.2458243,0.6017109,0.7613469,0.005141255,0,20.30744,0.4512377,0.003053293,50.03441,66.15502,5.166863,-31.6064448493621,-31.60349,-0.4321757,241.012144175326,-187.5262,144.0611,-50.4832,-52.46786,42945.44,9448.651
58.99712,S,53.17708,0.2710828,0.3997538,0.7558061,0.003414938,0,20.30744,0.5511122,0.002494876,50.03441,66.15502,5.166863,-31.4445617789915,-31.44096,-0.4759199,266.019183438149,-219.0493,143.6074,-55.03031,-56.75139,42741.98,9592.49
59.99695,S,54.17691,0.2973638,0.2700762,0.7503266,0.002307085,0,20.30744,0.6672478,0.002055366,50.03441,66.15502,5.166863,-31.2582430011848,-31.25388,-0.5222456,292.116766206764,-250.3979,143.108,-58.73181,-60.25106,42507.08,9735.853
60.99678,S,55.17675,0.3243064,0.1872437,0.7448735,0.001599477,0,20.30744,0.7999436,0.001720655,50.03441,66.15502,5.166863,-31.046614371152,-31.04137,-0.5706246,318.963488491066,-281.5469,142.5618,-61.78172,-63.14454,42240.93,9878.689
61.99662,S,56.17658,0.3516403,0.1327121,0.739507,0.001133638,0,20.30744,0.9496678,0.001458123,50.03441,66.15502,5.166863,-30.8087352633736,-30.80248,-0.6208014,346.306105680115,-312.4695,141.9658,-64.32838,-65.56605,41943.75,10020.96
62.99645,S,57.17641,0.379162,0.09594763,0.7342588,0.0008195392,0,20.30744,1.116993,0.001248578,50.03441,66.15502,5.166863,-30.5435673191863,-30.53616,-0.6726344,373.955975216236,-343.14,141.319,-66.48099,-67.61615,41615.78,10162.61
63.99628,S,58.17624,0.4067097,0.07068623,0.7302326,0.0006036609,0,20.30744,1.304507,0.001079892,50.03441,66.15502,5.166863,-30.2471411796712,-30.2384,-0.7271279,401.764172052902,-373.529,140.6195,-68.32084,-69.37055,41257.27,10303.58
64.99612,S,59.17607,0.4341442,0.05293047,0.7297939,0.0004519842,0,20.30744,1.518747,0.0009418267,50.03441,66.15502,5.166863,-29.9095566852949,-29.8992,-0.7870327,429.603218930515,-403.5987,139.8622,-69.90956,-70.88686,40868.52,10443.83
65.99595,S,60.17591,0.4613511,0.04026852,0.7292038,0.0003437878,0,20.30744,1.754919,0.0008283712,50.03441,66.15502,5.166863,-29.5376196721114,-29.52542,-0.848852,457.368831021169,-433.3121,139.0442,-71.29401,-72.20924,40449.88,10583.28
66.99578,S,61.17574,0.488239,0.03129332,0.7284923,0.0002671038,0,20.30744,2.005731,0.0007362424,50.03441,66.15502,5.166863,-29.1422141488154,-29.12804,-0.9088076,484.978208661811,-462.6377,138.1649,-72.51031,-73.37196,40001.74,10721.9
67.99561,S,62.17557,0.5147163,0.02428327,0.728453,0.0002074067,0,20.30744,2.305137,0.0006570215,50.03441,66.15502,5.166863,-28.6721677543115,-28.65536,-0.9816043,512.347149353965,-491.5318,137.2198,-73.58761,-74.40199,39524.47,10859.59
68.99545,S,63.1754,0.540678,0.01898872,0.7289696,0.0001620459,0,20.30744,2.635062,0.0005863432,50.03441,66.15502,5.166863,-28.1543331979511,-28.13446,-1.057657,539.376708184463,-519.9279,136.1997,-74.54797,-75.32071,39018.55,10996.31
69.99534,S,64.1753,0.5660486,0.01511685,0.7294743,0.0001290025,0,20.30744,2.994844,0.000530112,50.03441,66.15502,5.166863,-27.58965834751,-27.56626,-1.136027,565.995354218396,-547.7794,135.1026,-75.4092,-76.14526,38484.51,11131.97
70.99555,S,65.17551,0.5907574,0.01216177,0.7299659,0.000103791,0,20.30744,3.385185,0.0004817474,50.03441,66.15502,5.166863,-26.9770601365809,-26.94962,-1.216452,592.135342909953,-575.0388,133.9259,-76.18616,-76.88959,37922.91,11266.49
71.99577,S,66.17573,0.6147357,0.009864123,0.7310481,0.00008409888,0,20.30744,3.809662,0.000438618,50.03441,66.15502,5.166863,-26.311050074845,-26.27893,-1.29969,617.729012104606,-601.6547,132.6677,-76.89075,-77.565,37334.38,11399.79
72.99598,S,67.17594,0.6379155,0.008053328,0.7324538,0.00006868276,0,20.30744,4.26794,0.0004005154,50.03441,66.15502,5.166863,-25.592166881253,-25.55466,-1.385048,642.707838044362,-627.5721,131.3251,-77.53279,-78.18089,36719.56,11531.8
73.99619,S,68.17616,0.6602374,0.006683603,0.7338074,0.00005705168,0,20.30744,4.758167,0.0003702013,50.03441,66.15502,5.166863,-24.8232706309809,-24.77962,-1.471461,667.010206463633,-652.7405,129.8964,-78.12043,-78.74508,36079.22,11662.42
74.99641,S,69.17637,0.6816433,0.005581051,0.7351055,0.00004764859,0,20.30744,5.279817,0.0003424608,50.03441,66.15502,5.166863,-24.005261756138,-23.95462,-1.558452,690.574374859978,-677.1072,128.3809,-78.66053,-79.26405,35414.11,11791.56
75.99662,S,70.17658,0.7020832,0.004663658,0.7363452,0.00003975067,0,20.30744,5.832038,0.0003150329,50.03441,66.15502,5.166863,-23.139551773185,-23.08097,-1.645503,713.345041626322,-700.6245,126.7786,-79.15886,-79.74326,34725.04,11919.15
76.99683,S,71.1768,0.7215098,0.003943488,0.7375234,0.00003365687,0,20.30744,6.413548,0.0002928533,50.03441,66.15502,5.166863,-22.2282630864302,-22.16068,-1.732034,735.267763598127,-723.2444,125.0894,-79.62026,-80.18743,34012.91,12045.09
77.99705,S,72.17701,0.7398811,0.003371802,0.7386302,0.00002869702,0,20.30744,7.022598,0.0002729881,50.03441,66.15502,5.166863,-21.2742732904906,-21.1965,-1.817441,756.292271485477,-744.922,123.3142,-80.0489,-80.60052,33278.64,12169.3
78.99726,S,73.17722,0.7571597,0.002896398,0.7396781,0.00002468801,0,20.30744,7.657236,0.0002557022,50.03441,66.15502,5.166863,-20.2807837690126,-20.19148,-1.901138,776.371483387499,-765.6148,121.4542,-80.44839,-80.98593,32523.18,12291.69
79.99747,S,74.17744,0.7733136,0.002512531,0.740658,0.00002143332,0,20.30744,8.314912,0.0002407313,50.03441,66.15502,5.166863,-19.2519964078425,-19.14965,-1.982491,795.462211342366,-785.2834,119.5118,-80.82175,-81.34659,31747.54,12412.18
80.99769,S,75.17765,0.7883168,0.002269256,0.7415681,0.00001931993,0,20.30744,8.992765,0.0002343879,50.03441,66.15502,5.166863,-18.1926333473724,-18.07553,-2.060855,813.526047161773,-803.8927,117.4895,-81.17161,-81.68504,30952.77,12530.69
81.9979,S,76.17786,0.8021511,0.002091962,0.7424074,0.00001779453,0,20.30744,9.687674,0.0002322929,50.03441,66.15502,5.166863,-17.1078730062585,-16.97405,-2.135637,830.531886380538,-821.4144,115.3907,-81.50033,-82.00352,30139.93,12647.13
82.99812,S,77.17808,0.8150922,0.001945756,0.7431924,0.00001652008,0,20.30744,10.20468,0.0002269192,50.03441,66.15502,5.166863,-16.2958797894204,-16.15134,-2.165621,846.753221889066,-838.1216,113.2602,-81.8101,-82.30392,29309.99,12761.47
83.99833,S,78.17829,0.8268335,0.001807701,0.7439048,0.00001535979,0,20.30744,10.9371,0.0002259003,50.03441,66.15502,5.166863,-15.1559548951369,-14.99012,-2.235905,861.859518604966,-853.6889,111.0588,-82.10249,-82.58786,28463.91,12873.63
84.99854,S,79.1785,0.8373535,0.001682956,0.7445433,0.00001434615,0,20.30744,11.68671,0.0002252528,50.03441,66.15502,5.166863,-13.9922305152408,-13.80142,-2.302894,875.812947220788,-868.0804,108.7888,-82.37905,-82.85686,27602.85,12983.56
85.99876,S,80.17872,0.846643,0.001586209,0.7451071,0.00001349666,0,20.30744,12.4504,0.0002255849,50.03441,66.15502,5.166863,-12.8105402250403,-12.59014,-2.366076,888.588018517438,-881.2723,106.4534,-82.64118,-83.11232,26728.01,13091.19
86.99897,S,81.17893,0.8546969,0.001494688,0.7455959,0.00001278962,0,20.30744,13.22471,0.0002269062,50.03441,66.15502,5.166863,-11.6176663291745,-11.36177,-2.424944,900.162600826424,-893.2438,104.0572,-82.89011,-83.35535,25840.59,13196.45
87.99918,S,82.17915,0.8615161,0.00138983,0.7460101,0.0000118643,0,20.30744,14.00591,0.0002227931,50.03441,66.15502,5.166863,-10.421356698842,-10.12221,-2.47902,910.520219117286,-903.9797,101.6043,-83.12699,-83.58706,24941.83,13299.28
88.9994,S,83.17936,0.8671097,0.00130509,0.7463499,0.00001106139,0,20.30744,14.79013,0.00021924,50.03441,66.15502,5.166863,-9.23048882915417,-8.877606,-2.527852,919.65305672774,-913.4732,99.10023,-83.35272,-83.80836,24032.94,13399.64
89.99961,S,84.17957,0.8714922,0.001292115,0.7466163,0.00001097192,0,20.30744,15.5733,0.0002288939,50.03441,66.15502,5.166863,-8.05567254899912,-7.634383,-2.571003,927.558645506879,-921.7228,96.55013,-83.56818,-84.0201,23115.21,13497.47
90.99982,S,85.17979,0.8746839,0.001147473,0.7468104,0.000009754058,0,20.30744,16.35126,0.0002135908,50.03441,66.15502,5.166863,-6.91027131723668,-6.399168,-2.60816,934.240670932011,-928.733,93.95985,-83.77433,-84.22305,22189.84,13592.72
92.00004,S,86.18,0.876709,0.001170086,0.7469339,0.000009972548,0,20.30744,17.11972,0.0002285944,50.03441,66.15502,5.166863,-5.81232814095849,-5.178733,-2.638917,939.707534792613,-934.5129,91.33562,-83.97158,-84.41787,21258.09,13685.37
93.00025,S,87.18021,0.8776034,0.001089955,0.7469888,0.000009192476,0,20.30744,17.87466,0.0002199836,50.03441,66.15502,5.166863,-4.78836645921185,-3.979476,-2.663123,943.979978705828,-939.0839,88.6839,-84.16085,-84.60518,20321.17,13775.39
94.00047,S,88.18043,0.8774031,0.001010248,0.7469773,0.0000086048,0,20.30744,18.612,0.0002144123,50.03441,66.15502,5.166863,-3.88196124953779,-2.807897,-2.680548,947.080051997046,-942.4686,86.01147,-84.3426,-84.78552,19380.28,13862.74
95.00068,S,89.18064,0.8761516,0.001006293,0.7469021,0.000008628745,0,20.30744,19.32788,0.0002232961,50.03441,66.15502,5.166863,-3.16718244090927,-1.670102,-2.69106,949.038323434448,-944.6981,83.32502,-84.51727,-84.9594,18436.59,13947.41
96.00089,S,90.18085,0.8738979,0.001002706,0.7467661,0.000008554304,0,20.30744,20.01878,0.0002293192,50.03441,66.15502,5.166863,-2.75464380530708,-0.5717113,-2.694663,949.892027472887,-945.8101,80.63158,-84.6854,-85.12724,17491.24,14029.38
97.00111,S,91.18107,0.8706934,0.0009669135,0.7465724,0.000008227966,0,20.30744,20.68135,0.0002279254,50.03441,66.15502,5.166863,2.73420634551763,0.4819683,-2.691392,949.682225812643,-945.8461,77.938,-84.84744,-85.28945,16545.34,14108.67
98.00132,S,92.18128,0.8665933,0.0009332006,0.7463245,0.000008015123,0,20.30744,21.31271,0.0002288788,50.03441,66.15502,5.166863,3.06575240858439,1.486345,-2.681346,948.455410994196,-944.853,75.25117,-85.00375,-85.44639,15599.92,14185.26
99.00153,S,93.1815,0.861656,0.0009025842,0.7460256,0.000007730166,0,20.30744,21.91027,0.000227017,50.03441,66.15502,5.166863,3.61121901280357,2.437265,-2.664703,946.262380631662,-942.882,72.57762,-85.15466,-85.59838,14655.98,14259.17
100.0017,S,94.18171,0.8559424,0.0008806915,0.7456798,0.000007500531,0,20.30744,22.47201,0.0002260211,50.03441,66.15502,5.166863,4.25178828738614,3.331523,-2.641715,943.158263487365,-939.9886,69.92393,-85.30046,-85.74572,13714.48,14330.42
101.002,S,95.18192,0.8495148,0.0008180269,0.7452905,0.000007079148,0,20.30744,22.99624,0.0002184097,50.03441,66.15502,5.166863,4.91783408523275,4.166409,-2.612686,939.200793556004,-936.2309,67.29631,-85.44151,-85.88865,12776.32,14399.03
102.0022,S,96.18214,0.8424354,0.000772012,0.7448618,0.000006657055,0,20.30744,23.48174,0.0002098404,50.03441,66.15502,5.166863,5.57216997866478,4.939958,-2.577963,934.449018746046,-931.6683,64.70074,-85.57796,-86.0274,11842.33,14465.03
103.0024,S,97.18235,0.8347688,0.00075658,0.7443974,0.000006474743,0,20.30744,23.92785,0.0002080975,50.03441,66.15502,5.166863,6.19485782467403,5.651122,-2.537929,928.966062287094,-926.3643,62.14254,-85.71008,-86.16222,10913.28,14528.45
104.0026,S,98.18256,0.8266224,0.0007547139,0.7439038,0.000006382381,0,20.30744,24.13148,0.0002070104,50.03441,66.15502,5.166863,6.46974712644521,5.978761,-2.472255,922.864287600648,-920.4315,59.63027,-85.83807,-86.29327,9989.883,14589.33
