Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,67.65948,0,0,102.58,130.0622,6.870544,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3180069,-0.7108194,0.8773896,-0.541766,911.0296,63.63053,10.40631,-6.574769,100.7282,129.5442,7.203991,423.549595420077,420.5223,50.54953,371.178668657231,369.6213,26.63114,84.03876,85.87897,176.4653,10.68514
1.999998,B,1.999998,0.6240605,0.02020544,0.8808919,0.02435253,653.4804,59.85133,39.43616,1.099285,98.87645,130.0384,7.790482,298.080519638505,296.3378,32.18547,721.77962305473,718.2154,64.30621,84.32385,84.88361,734.0777,57.62808
2.999998,B,2.999998,0.8607987,0.009318145,0.8962283,0.006716385,584.5164,56.87105,73.97065,0.5572239,97.02467,130.0556,8.257732,256.852649239154,255.117,29.80939,991.277073334354,985.9604,95.19463,84.07249,84.48518,1591.158,137.6949
3.999997,B,3.999997,1.067675,0.001909268,1.837593,0.001774441,594.7353,53.97257,223.7591,0.2167387,95.1729,135.2463,10.01835,189.201955027748,187.6397,24.26361,1223.75809807229,1216.759,123.3609,83.87109,84.21085,2699.943,247.5145
5.00002,B,5.00002,1.211032,0.001440696,2.011691,0.001281848,591.814,51.06572,299.5725,0.1913084,93.32108,134.6994,10.34457,152.21539770714,150.7417,21.12977,1381.4979706665,1373.099,144.7695,83.6803,83.98139,3997.946,381.7622
6.000038,S,0.18,1.266322,0.01963417,0.7221447,0.00239433,0,23.44837,67.49226,0.223388,53.15,55.97279,0.9047399,-124.633978247003,-124.2115,-10.25338,1434.83806891925,1425.73,154.0783,83.56042,83.83199,5429.151,535.0432
7.000038,S,1.179999,1.170326,-0.002164731,0.7193095,-0.0002340608,0,23.44837,54.18301,-0.0176026,53.15,56.06667,0.9348307,-106.38348011983,-106.0714,-8.142662,1320.03326422522,1311.22,144.9474,83.3733,83.69191,6795.558,684.3854
8.000036,S,2.179998,1.086955,0.00641868,0.7238547,0.0008699588,0,23.44837,44.48042,0.05337708,53.15,56.1684,0.9674354,-93.0686742635497,-92.80912,-6.945889,1220.78900129034,1212.177,137.4155,83.19676,83.53242,8055.663,825.4636
9.000036,S,3.179997,1.014017,0.006653156,0.6699668,0.0009806976,0,23.44837,33.95079,0.04962848,53.15,56.30703,1.011868,-78.6267381532147,-78.43723,-5.455722,1134.38240463625,1125.899,131.1384,82.9951,83.35644,9223.049,959.6124
10.00004,S,4.180001,0.9535808,0.006379263,0.5744497,0.000991301,0,23.44837,24.70395,0.04257772,53.15,56.42035,1.04819,-65.9492326708416,-65.82212,-4.092653,1062.82877407135,1054.377,126.434,82.77588,83.16212,10311.77,1088.286
