Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,66.27464,0,0,102.58,103.8316,0.3128986,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3253437,0.9100707,0.8475505,0.5219346,911.0394,62.24568,10.52005,6.628807,100.6744,103.4264,0.6879928,433.336284376108,432.7281,22.95053,379.738308941616,378.7395,20.18907,86.75353,86.94868,180.6416,9.825887
1.999998,B,1.999998,0.6389274,-0.07702217,0.8484532,-0.04534697,653.5239,58.46648,39.78859,-2.144269,98.76884,103.7951,1.256555,305.689265427993,304.5557,26.30119,738.935167763945,737.0014,46.08895,85.77695,86.42162,752.6251,42.57096
2.999998,B,2.999998,0.8819126,-0.001086398,0.8616319,-0.001175081,584.6113,55.4862,74.53229,-0.1021759,96.86326,103.8307,1.741848,263.705331334825,262.7404,22.5385,1015.46004165263,1012.605,68.75843,85.70143,86.11543,1632.534,100.1769
3.999997,B,3.999997,1.103175,0.003775646,1.255812,0.002183931,594.8985,52.58772,162.7962,0.2841554,94.95768,103.8416,2.220982,232.307874762955,231.375,20.79803,1264.51096465388,1260.731,90.36518,85.5725,85.90023,2773.555,179.8853
5.00002,B,5.00002,1.295273,0.002415378,1.483541,0.001353414,592.1265,49.68087,251.2589,0.2298065,93.05205,103.8329,2.695211,188.707163286029,187.8295,18.1789,1477.13805646164,1472.466,110.0563,85.44419,85.7255,4144.876,280.3207
6.000038,S,0.18,1.360507,-0.05020101,1.385409,-0.01594603,0,25.15228,147.8462,-1.696828,53.15,66.8586,4.393783,-221.249560310726,-220.9176,-12.11536,1539.33260374983,1534.361,116.2821,85.34367,85.66611,5690.21,397.4914
7.000038,S,1.179999,1.196852,0.01821269,1.231712,0.002370489,0,25.15228,95.6646,0.1836898,53.15,66.65967,4.330021,-154.464719840536,-154.1599,-9.699222,1347.99800255591,1343.373,104.2338,85.27062,85.56325,7121.972,507.3189
8.000036,S,2.179998,1.085418,-0.009289629,1.043743,-0.007122426,0,25.15228,62.97428,-0.4289384,53.15,66.37599,4.2391,-112.669685367431,-112.5184,-5.836751,1217.44212242164,1213.008,96.47691,85.09913,85.45254,8396.084,607.3789
9.000036,S,3.179997,0.999981,0.01347376,0.9073194,0.005367875,0,25.15228,44.01435,0.2599858,53.15,65.99227,4.116112,-88.3980795298522,-88.2612,-4.917422,1117.27994212816,1112.947,90.96782,84.96584,85.32726,9556.527,700.9335
10.00004,S,4.180001,0.9323112,-0.002530119,0.7674102,-0.001656135,0,25.15228,31.14648,-0.06712365,53.15,65.6336,4.001153,-71.9557463552837,-71.88203,-3.256255,1037.9010295827,1033.602,87.03371,84.78078,85.18681,10628.07,789.8253
11.00006,S,5.180024,0.8752367,0.004607601,0.719232,0.001957027,0,25.15228,24.70536,0.06713513,53.15,65.46039,3.945637,-63.7123856325638,-63.64987,-2.821725,970.995600002265,966.687,84.03622,84.60506,85.03164,11627.23,875.3105
12.00008,S,6.180047,0.8841279,0.002265335,0.6409271,0.001032565,332.7302,24.93236,21.61805,0.03509133,53.01355,65.46132,3.98967,369.469788500863,367.3741,39.29625,981.945484994547,977.262,88.45602,84.40403,84.82802,12569.17,958.6285
13.00011,S,7.180069,1.258922,0.0009154109,1.239579,0.0004696255,362.6899,23.25359,80.75816,0.03075412,52.25567,66.79165,4.658968,358.095694710581,355.8841,39.73706,1390.71060094702,1383.666,132.4662,84.23151,84.53142,13751.82,1068.969
14.00013,S,8.180092,1.582184,0.0001776479,1.073954,0.00008101174,359.102,21.66868,103.5951,0.007845856,51.49779,67.02231,4.975809,347.402891011529,345.127,39.70041,1737.10181458232,1727.862,171.5941,84.08797,84.32854,15309.34,1220.923
15.00015,S,9.180115,1.913147,0.0003901056,0.90031,0.0001156233,354.7274,20.11464,117.2046,0.01510249,50.7399,66.77484,5.139403,347.955478287256,345.5858,40.53973,2085.35052589118,2073.807,211.7799,83.96899,84.16909,17211.84,1412.535
16.00018,S,10.18014,2.214973,-0.000226883,0.7815095,-0.0001036078,90.62862,18.72665,123.8758,-0.01641046,49.98202,66.3387,5.242526,-89.2022622632511,-89.03696,-5.428015,2389.60322156275,2375.922,248.0044,83.86576,84.04091,19455.79,1644.258
17.0002,S,11.18016,2.041978,0.0003454044,0.9804855,0.0005650346,0,18.67656,119.5109,0.06872191,49.76234,66.60149,5.397161,-237.895724044919,-236.895,-21.79758,2182.5842435402,2169.666,229.7798,83.76345,83.95459,21743.23,1884.867
18.00022,S,12.18018,1.853022,-0.006672418,1.059363,-0.002743892,0,18.67656,97.02126,-0.2507896,49.76234,66.84258,5.474435,-199.163061265006,-198.3979,-17.44128,1965.2910065826,1953.226,210.0976,83.64133,83.86062,23800.4,2104.492
19.00024,S,13.18021,1.691858,0.01403071,1.140579,0.006279598,0,18.67656,80.0481,0.4398753,49.76234,66.98012,5.518517,-169.901795948829,-169.1699,-15.75326,1781.60543721218,1770.225,193.7157,83.53451,83.75497,25658.78,2306.162
20.00027,S,14.18023,1.551976,0.01254639,1.226122,0.003043754,0,18.67656,66.99759,0.1660148,49.76234,67.01737,5.530458,-147.427038171993,-146.846,-13.07608,1623.5808204242,1612.751,179.8785,83.3911,83.63581,27347.62,2492.764
21.00029,S,15.18025,1.428548,0.02052574,1.320706,0.009484728,0,18.67656,56.89915,0.4079103,49.76234,66.93779,5.504951,-130.019117281569,-129.4838,-11.78628,1485.37571685974,1474.998,167.9417,83.24374,83.50433,28889.38,2666.523
22.00031,S,16.18027,1.317597,-0.01029544,1.433271,-0.006239665,0,18.67656,50.15231,-0.2179566,49.76234,66.84113,5.473971,-118.424856005475,-118.0335,-9.61974,1362.26255851501,1352.252,157.5098,83.03942,83.35615,30301.38,2829.145
23.00034,S,17.1803,1.220479,0.007415535,1.280715,0.001860057,0,18.67656,36.13136,0.05239702,49.76234,66.71103,5.432271,-94.2629758133118,-93.96677,-7.46691,1255.36726870502,1245.63,148.7191,82.86653,83.19154,31597.57,2982.005
24.00036,S,18.18032,1.143402,-0.00825785,1.129473,-0.004253847,0,18.67656,26.3308,-0.09903688,49.76234,66.53437,5.375649,-77.4018132374311,-77.21676,-5.349081,1170.40292036701,1160.795,142.3245,82.64521,83.00989,32798.96,3127.365
25.00038,S,19.18034,1.07845,0.008821839,1.035938,0.003971417,0,18.67656,20.2557,0.07755883,49.76234,66.35757,5.318984,-66.9278783504878,-66.7765,-4.498883,1098.84144439236,1089.266,137.4134,82.43935,82.80998,33922.77,3267.136
