Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,68.64211,0,0,102.58,113.5379,2.739466,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3125959,-0.2898767,1.083575,-0.2852977,911.0228,64.61316,12.41939,-3.345693,100.7646,113.4496,3.171254,415.474988922267,413.4569,40.90059,364.858739695478,363.5993,22.95442,84.94813,86.38765,173.6121,9.862706
1.999998,B,1.999998,0.6112075,-0.005369734,1.099474,-0.01096864,653.4501,60.83395,47.23715,-0.4751213,98.9492,113.5345,3.646315,288.603558439259,287.0319,30.07827,706.909932124551,703.9059,57.76597,84.71064,85.30854,721.1287,51.64998
2.999998,B,2.999998,0.8382018,0.00490244,1.12883,0.005158531,584.4421,57.85367,88.44716,0.4062356,97.13379,113.5363,4.100618,243.830934403857,242.3853,26.51209,965.293776924559,960.8623,85.05394,84.51268,84.94145,1558.747,123.2916
3.999997,B,3.999997,1.044352,0.002262373,1.556405,0.00291969,594.6001,54.95519,181.7513,0.3421478,95.31839,116.4323,5.278471,209.721950108447,208.3073,24.318,1197.51101557952,1191.647,111.0291,84.32978,84.67696,2639.218,221.538
5.00002,B,5.00002,1.216086,0.001740462,1.806739,0.002249863,591.6677,52.04834,272.0387,0.3395691,93.50294,116.8063,5.825847,165.622342009733,164.3164,20.75767,1387.70639222564,1380.506,133.8465,84.16252,84.46221,3929.924,344.2747
6.000038,S,0.18,1.260559,-0.04839422,1.24235,-0.03790099,0,27.70541,115.3563,-3.511068,53.15,70.38612,5.524398,-166.137249146346,-165.8868,-9.118944,1428.1899387917,1420.51,140.5766,84.00706,84.3483,5366.438,485.6445
7.000038,S,1.179999,1.136529,0.03566135,1.1808,0.02640335,0,27.70541,84.19114,1.878757,53.15,70.15096,5.449024,-129.783912229897,-129.225,-12.03176,1282.01812747002,1274.729,129.1804,83.92294,84.21343,6710.37,620.2513
8.000036,S,2.179998,1.035969,-0.02244801,1.146788,-0.01285267,0,27.70541,64.39357,-0.720372,53.15,69.84389,5.350607,-106.861546057474,-106.6386,-6.899204,1163.86821593438,1156.847,120.3139,83.68089,84.06249,7923.786,744.8386
9.000036,S,3.179997,0.9557062,0.01607015,0.9783387,0.01103289,0,27.70541,44.4361,0.5003314,53.15,69.35249,5.193107,-83.642137482188,-83.42157,-6.070323,1069.76017210104,1062.881,113.7881,83.51484,83.8894,9031.268,861.714
10.00004,S,4.180001,0.8910939,0.004604747,0.8754284,0.001824855,0,27.70541,32.92299,0.06853207,53.15,69.01491,5.084906,-70.296995535908,-70.16689,-4.274942,993.98189620891,987.1478,109.0232,83.28199,83.69765,10054.77,973.002
11.00006,S,5.180024,0.8336429,0.002261305,0.8676434,0.002198677,0,27.70541,27.7257,0.07016198,53.15,69.01474,5.084852,-64.2625452175802,-64.15405,-3.732638,926.8262894646,919.9872,105.0506,83.03752,83.48578,11007.48,1079.989
12.00008,S,6.180047,0.8358979,0.001162396,0.7935839,0.001068059,331.1938,27.48549,24.58714,0.03332486,53.02996,69.01523,5.123484,327.018064865322,323.8609,45.33136,930.33373629779,922.9359,109.7555,82.77082,83.21824,11901.86,1183.983
13.00011,S,7.180069,1.173378,0.0002973084,1.064732,0.0002771069,361.0408,25.80672,62.13398,0.01625612,52.36322,70.23743,5.728914,340.787187762264,337.2799,48.76655,1299.70028866549,1288.705,161.3667,82.54224,82.86279,13008,1319.203
14.00013,S,8.180092,1.468747,0.000159465,1.362175,0.0001879284,357.3096,24.22181,117.3106,0.01624199,51.69649,70.73351,6.101611,286.950516707673,283.7004,43.06602,1617.11674949946,1602.748,207.759,82.35655,82.61412,14459.63,1504.225
15.00015,S,9.180115,1.730399,-0.0004197063,1.239266,-0.0003047809,352.7207,22.66777,137.7427,-0.033974,51.02975,70.80484,6.338171,273.311468270808,270.0276,42.24043,1892.67287735001,1875.127,249.7824,82.19187,82.4124,16200.4,1732.983
16.00018,S,10.18014,1.961078,0.003632715,1.096858,0.002824287,88.3245,21.27978,143.7985,0.3698621,50.36301,70.63764,6.498279,-115.827759490514,-115.2624,-11.43018,2125.09559779217,2104.66,286.6677,82.05137,82.2437,18207.28,2003.355
17.0002,S,11.18016,1.781788,0.03441555,1.33628,0.02054436,0,21.22969,132.5688,2.033206,50.16975,70.76945,6.602466,-232.781123219558,-230.7593,-30.61367,1915.15950229318,1896.051,262.5289,81.93394,82.1169,20219.01,2279.721
18.00022,S,12.18018,1.59384,-0.01242048,1.478001,0.006611086,0,21.22969,108.471,0.4840731,50.16975,70.82597,6.620581,-196.282577792758,-194.8519,-23.6556,1701.76328124729,1684.097,237.2372,81.72459,81.98156,22005.01,2529.261
19.00024,S,13.18021,1.435947,0.01520445,1.440254,0.02531871,0,21.22969,79.92191,1.402158,50.16975,70.67464,6.572081,-152.987313510244,-151.7602,-19.33804,1524.12794282308,1507.574,216.6887,81.56297,81.8207,23596.32,2755.836
20.00027,S,14.18023,1.317647,0.04103969,1.289877,0.03732286,0,21.22969,56.48196,1.631563,50.16975,70.48321,6.510723,-117.450213230535,-116.5015,-14.89809,1391.04742709187,1375.184,202.1451,81.37983,81.6377,25034.14,2964.915
21.00029,S,15.18025,1.222956,0.04275112,1.220207,0.03332767,0,21.22969,43.33446,1.181807,50.16975,70.32041,6.458544,-97.533799582699,-96.8471,-11.55341,1284.56214512905,1269.135,191.1499,81.15405,81.43481,26354.14,3161.355
22.00031,S,16.18027,1.142229,-0.02791915,1.183194,-0.02513183,0,21.22969,34.64343,-0.7348121,50.16975,70.1638,6.408347,-84.5130205302815,-84.22946,-6.917276,1194.06962678747,1178.92,182.2696,80.83549,81.21124,27576.63,3347.909
